id	affectingdrug	affectingatc	affecteddrug	affectedatc	effect	significance	evidence	comment
1596	CORTICOSTEROIDS	S03B	SALICYLATES	S01BC08	A	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1597	CORTICOSTEROIDS	S03BA	SALICYLATES	J04AA01	A	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1598	CORTICOSTEROIDS	S03BA	SALICYLATES	J04AA02	A	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1599	CORTICOSTEROIDS	S03BA	SALICYLATES	J04AA03	A	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1600	CORTICOSTEROIDS	S03BA	SALICYLATES	N02BA	A	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1601	CORTICOSTEROIDS	S03BA	SALICYLATES	M02AC	A	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1602	CORTICOSTEROIDS	S03BA	SALICYLATES	N02BA01	A	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1603	CORTICOSTEROIDS	S03BA	SALICYLATES	N02BA03	A	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1604	CORTICOSTEROIDS	S03BA	SALICYLATES	N02BA04	A	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1605	CORTICOSTEROIDS	S03BA	SALICYLATES	N02BA08	A	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1606	CORTICOSTEROIDS	S03BA	SALICYLATES	N02BA12	A	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1607	CORTICOSTEROIDS	S03BA	SALICYLATES	N02BA16	A	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1608	CORTICOSTEROIDS	S03BA	SALICYLATES	N02BA51	A	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1609	CORTICOSTEROIDS	S03BA	SALICYLATES	N02BA71	A	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1610	CORTICOSTEROIDS	S03BA	SALICYLATES	P02DA	A	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1611	CORTICOSTEROIDS	S03BA	SALICYLATES	S01BC08	A	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1687	CORTICOSTEROIDS	R01AD	ASPIRIN	A01AD05	A	2	P	
1688	CORTICOSTEROIDS	R01AD	ASPIRIN	B01AC06	A	2	P	
1692	CORTICOSTEROIDS	R01AD	ASPIRIN	M01BA03	A	2	P	
1693	CORTICOSTEROIDS	S02B	ASPIRIN	A01AD05	A	2	P	
1694	CORTICOSTEROIDS	S02B	ASPIRIN	B01AC06	A	2	P	
1698	CORTICOSTEROIDS	S02B	ASPIRIN	M01BA03	A	2	P	
1699	CORTICOSTEROIDS	S02BA	ASPIRIN	A01AD05	A	2	P	
1700	CORTICOSTEROIDS	S02BA	ASPIRIN	B01AC06	A	2	P	
1704	CORTICOSTEROIDS	S02BA	ASPIRIN	M01BA03	A	2	P	
1705	CORTICOSTEROIDS	S03B	ASPIRIN	A01AD05	A	2	P	
1706	CORTICOSTEROIDS	S03B	ASPIRIN	B01AC06	A	2	P	
1710	CORTICOSTEROIDS	S03B	ASPIRIN	M01BA03	A	2	P	
1711	CORTICOSTEROIDS	S03BA	ASPIRIN	A01AD05	A	2	P	
1712	CORTICOSTEROIDS	S03BA	ASPIRIN	B01AC06	A	2	P	
1716	CORTICOSTEROIDS	S03BA	ASPIRIN	M01BA03	A	2	P	
1717	CORTICOSTEROIDS	R01AD	ASPIRIN	A01AD05	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1718	CORTICOSTEROIDS	R01AD	ASPIRIN	B01AC06	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1719	CORTICOSTEROIDS	R01AD	ASPIRIN	N02BA01	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1720	CORTICOSTEROIDS	R01AD	ASPIRIN	N02BA71	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1721	CORTICOSTEROIDS	R01AD	ASPIRIN	N02BA51	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1722	CORTICOSTEROIDS	R01AD	ASPIRIN	M01BA03	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1723	CORTICOSTEROIDS	S02B	ASPIRIN	A01AD05	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1724	CORTICOSTEROIDS	S02B	ASPIRIN	B01AC06	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1725	CORTICOSTEROIDS	S02B	ASPIRIN	N02BA01	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1726	CORTICOSTEROIDS	S02B	ASPIRIN	N02BA71	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1727	CORTICOSTEROIDS	S02B	ASPIRIN	N02BA51	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1728	CORTICOSTEROIDS	S02B	ASPIRIN	M01BA03	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1729	CORTICOSTEROIDS	S02BA	ASPIRIN	A01AD05	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1730	CORTICOSTEROIDS	S02BA	ASPIRIN	B01AC06	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1731	CORTICOSTEROIDS	S02BA	ASPIRIN	N02BA01	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1732	CORTICOSTEROIDS	S02BA	ASPIRIN	N02BA71	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1733	CORTICOSTEROIDS	S02BA	ASPIRIN	N02BA51	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1734	CORTICOSTEROIDS	S02BA	ASPIRIN	M01BA03	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1735	CORTICOSTEROIDS	S03B	ASPIRIN	A01AD05	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1736	CORTICOSTEROIDS	S03B	ASPIRIN	B01AC06	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1737	CORTICOSTEROIDS	S03B	ASPIRIN	N02BA01	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1738	CORTICOSTEROIDS	S03B	ASPIRIN	N02BA71	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1739	CORTICOSTEROIDS	S03B	ASPIRIN	N02BA51	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1740	CORTICOSTEROIDS	S03B	ASPIRIN	M01BA03	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1741	CORTICOSTEROIDS	S03BA	ASPIRIN	A01AD05	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1742	CORTICOSTEROIDS	S03BA	ASPIRIN	B01AC06	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1743	CORTICOSTEROIDS	S03BA	ASPIRIN	N02BA01	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1744	CORTICOSTEROIDS	S03BA	ASPIRIN	N02BA71	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1745	CORTICOSTEROIDS	S03BA	ASPIRIN	N02BA51	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1746	CORTICOSTEROIDS	S03BA	ASPIRIN	M01BA03	I	2	P	May potentiate gastrointestinal ulceration. May lower salicylate levels
1747	CORTICOSTEROIDS	R01AD	THEOPHYLLINE	R03DA04	A	1	 	
1748	CORTICOSTEROIDS	S02B	THEOPHYLLINE	R03DA04	A	1	 	
1749	CORTICOSTEROIDS	S02BA	THEOPHYLLINE	R03DA04	A	1	 	
1750	CORTICOSTEROIDS	S03B	THEOPHYLLINE	R03DA04	A	1	 	
1751	CORTICOSTEROIDS	S03BA	THEOPHYLLINE	R03DA04	A	1	 	
1752	CORTICOSTEROIDS	R01AD	THIAZIDES	C03AA	A	1	P	May potentiate estrogen effect
1753	CORTICOSTEROIDS	S02B	THIAZIDES	C03AA	A	1	P	May potentiate estrogen effect
1754	CORTICOSTEROIDS	S02BA	THIAZIDES	C03AA	A	1	P	May potentiate estrogen effect
1755	CORTICOSTEROIDS	S03B	THIAZIDES	C03AA	A	1	P	May potentiate estrogen effect
1756	CORTICOSTEROIDS	S03BA	THIAZIDES	C03AA	A	1	P	May potentiate estrogen effect
1757	CORTICOSTEROIDS	R01AD	CHLORTHALIDONE	C03BA04	A	1	P	
1758	CORTICOSTEROIDS	R01AD	CHLORTHALIDONE	C03BB04	A	1	P	
1759	CORTICOSTEROIDS	S02B	CHLORTHALIDONE	C03BA04	A	1	P	
1760	CORTICOSTEROIDS	S02B	CHLORTHALIDONE	C03BB04	A	1	P	
1761	CORTICOSTEROIDS	S02BA	CHLORTHALIDONE	C03BA04	A	1	P	
1762	CORTICOSTEROIDS	S02BA	CHLORTHALIDONE	C03BB04	A	1	P	
1763	CORTICOSTEROIDS	S03B	CHLORTHALIDONE	C03BA04	A	1	P	
1764	CORTICOSTEROIDS	S03B	CHLORTHALIDONE	C03BB04	A	1	P	
1765	CORTICOSTEROIDS	S03BA	CHLORTHALIDONE	C03BA04	A	1	P	
1766	CORTICOSTEROIDS	S03BA	CHLORTHALIDONE	C03BB04	A	1	P	
1767	CORTICOSTEROIDS	R01AD	HYDROCHLOROTHIAZIDE	C03AA03	A	1	P	
1768	CORTICOSTEROIDS	S02B	HYDROCHLOROTHIAZIDE	C03AA03	A	1	P	
1769	CORTICOSTEROIDS	S02BA	HYDROCHLOROTHIAZIDE	C03AA03	A	1	P	
1770	CORTICOSTEROIDS	S03B	HYDROCHLOROTHIAZIDE	C03AA03	A	1	P	
1771	CORTICOSTEROIDS	S03BA	HYDROCHLOROTHIAZIDE	C03AA03	A	1	P	
1772	CORTICOSTEROIDS	R01AD	WARFARIN	B01AA03	A	1	P	
1773	CORTICOSTEROIDS	S02B	WARFARIN	B01AA03	A	1	P	
1774	CORTICOSTEROIDS	S02BA	WARFARIN	B01AA03	A	1	P	
1775	CORTICOSTEROIDS	S03B	WARFARIN	B01AA03	A	1	P	
1776	CORTICOSTEROIDS	S03BA	WARFARIN	B01AA03	A	1	P	
1777	COTRIMOXAZOLE	J01EE01	CONTRACEPTIVES, ORAL	G03A	A	1	 	
1778	COTRIMOXAZOLE	J01EE01	DIGOXIN	C01AA05	A	1	 	
1779	COTRIMOXAZOLE	J01EE01	GLYBURIDE	A10BB01	A	2	F	
1780	COTRIMOXAZOLE	J01EE01	INSULIN	A10A	N	 	P	
1782	COTRIMOXAZOLE	J01EE01	PHENYTOIN	N03AB02	A	1	 	
1783	COTRIMOXAZOLE	J01EE01	WARFARIN	B01AA03	A	2	G	
1784	SULFAMETHOXAZOL	J01EC01	CONTRACEPTIVES, ORAL	G03A	A	1	 	
1785	SULFAMETHOXAZOL	J01EC01	DIGOXIN	C01AA05	A	1	 	
1786	SULFAMETHOXAZOL	J01EC01	GLYBURIDE	A10BB01	A	2	F	
1787	SULFAMETHOXAZOL	J01EC01	INSULIN	A10A	N	 	P	
1789	SULFAMETHOXAZOL	J01EC01	PHENYTOIN	N03AB02	A	1	 	
1790	SULFAMETHOXAZOL	J01EC01	WARFARIN	B01AA03	A	2	G	
1791	TRIMETHOPRIM	J01EA01	CONTRACEPTIVES, ORAL	G03A	A	1	 	
1792	TRIMETHOPRIM	J01EA01	DIGOXIN	C01AA05	A	1	 	
1793	TRIMETHOPRIM	J01EA01	GLYBURIDE	A10BB01	A	2	F	
1794	TRIMETHOPRIM	J01EA01	INSULIN	A10A	N	 	P	
1796	TRIMETHOPRIM	J01EA01	PHENYTOIN	N03AB02	A	1	 	
1797	TRIMETHOPRIM	J01EA01	WARFARIN	B01AA03	A	2	G	
1798	DIGOXIN	C01AA05	CALCIUM	A12A	A	2	P	Rare cases of cardiac arrhythmias with IV calcium
1799	DIGOXIN	C01AA05	CALCIUM	A12AA	A	2	P	Rare cases of cardiac arrhythmias with IV calcium
1800	DIGOXIN	C01AA05	CAPTOPRIL	C09AA01	N	 	P	
1802	DIGOXIN	C01AA05	CIMETIDINE	A02BA01	N	 	P	
1804	DIGOXIN	C01AA05	ENALAPRIL	C09AA02	N	 	P	
1806	DIGOXIN	C01AA05	LIDOCAINE	C01BB01	N	 	P	
1807	DIGOXIN	C01AA05	LIDOCAINE	C05AD01	N	 	P	
1808	DIGOXIN	C01AA05	LIDOCAINE	D04AB01	N	 	P	
1809	DIGOXIN	C01AA05	LIDOCAINE	N01BB02	N	 	P	
1810	DIGOXIN	C01AA05	LIDOCAINE	R02AD02	N	 	P	
1811	DIGOXIN	C01AA05	LIDOCAINE	S01HA07	N	 	P	
1812	DIGOXIN	C01AA05	LIDOCAINE	S02DA01	N	 	P	
1820	DIGOXIN	C01AA05	NIFEDIPINE	C08CA05	N	 	P	
1822	DILTIAZEM	C08DB01	BETA BLOCKERS	C07A	A	2	F	
1823	DILTIAZEM	C08DB01	METOPRALOL	C07AB02	A	2	F	
1824	DILTIAZEM	C08DB01	METOPRALOL	C07AB52	A	2	F	
1825	DILTIAZEM	C08DB01	METOPRALOL	C07BB02	A	2	F	
1826	DILTIAZEM	C08DB01	METOPRALOL	C07BB52	A	2	F	
1827	DILTIAZEM	C08DB01	METOPRALOL	C07CB02	A	2	F	
1828	DILTIAZEM	C08DB01	METOPRALOL	C07FB02	A	2	F	
1829	DILTIAZEM	C08DB01	ATENOLOL	C07AB03	A	2	F	
1830	DILTIAZEM	C08DB01	PROPRANOLOL	C07AA05	A	2	F	
1831	DILTIAZEM	C08DB01	CARBAMAZEPINE	N03AF01	A	2	F	
1832	DILTIAZEM	C08DB01	GLYBURIDE	A10BB01	N	 	P	
1834	DILTIAZEM	C08DB01	LITHIUM	N05AN	A	2	P	May potentiate neurotoxicity (1 case report)
1835	DILTIAZEM	C08DB01	LITHIUM	N05AN01	A	2	P	May potentiate neurotoxicity (1 case report)
1836	DILTIAZEM	C08DB01	NIFEDIPINE	C08CA05	A	1	P	
1837	DILTIAZEM	C08DB01	PHENYTOIN	N03AB02	A	2	P	
1838	DILTIAZEM	C08DB01	QUINIDINE	C01BA01	N	 	P	
1840	DILTIAZEM	C08DB01	RANITIDINE	A02BA02	N	 	P	
1842	DILTIAZEM	C08DB01	SALICYLATES	J04AA01	A	1	P	May potentiate anti-platelet effect
1843	DILTIAZEM	C08DB01	SALICYLATES	J04AA02	A	1	P	May potentiate anti-platelet effect
1844	DILTIAZEM	C08DB01	SALICYLATES	J04AA03	A	1	P	May potentiate anti-platelet effect
1845	DILTIAZEM	C08DB01	SALICYLATES	N02BA	A	1	P	May potentiate anti-platelet effect
1846	DILTIAZEM	C08DB01	SALICYLATES	M02AC	A	1	P	May potentiate anti-platelet effect
1847	DILTIAZEM	C08DB01	SALICYLATES	N02BA01	A	1	P	May potentiate anti-platelet effect
1848	DILTIAZEM	C08DB01	SALICYLATES	N02BA03	A	1	P	May potentiate anti-platelet effect
1849	DILTIAZEM	C08DB01	SALICYLATES	N02BA04	A	1	P	May potentiate anti-platelet effect
1850	DILTIAZEM	C08DB01	SALICYLATES	N02BA08	A	1	P	May potentiate anti-platelet effect
1851	DILTIAZEM	C08DB01	SALICYLATES	N02BA12	A	1	P	May potentiate anti-platelet effect
1852	DILTIAZEM	C08DB01	SALICYLATES	N02BA16	A	1	P	May potentiate anti-platelet effect
1853	DILTIAZEM	C08DB01	SALICYLATES	N02BA51	A	1	P	May potentiate anti-platelet effect
1854	DILTIAZEM	C08DB01	SALICYLATES	N02BA71	A	1	P	May potentiate anti-platelet effect
1855	DILTIAZEM	C08DB01	SALICYLATES	P02DA	A	1	P	May potentiate anti-platelet effect
1856	DILTIAZEM	C08DB01	SALICYLATES	S01BC08	A	1	P	May potentiate anti-platelet effect
1857	DILTIAZEM	C08DB01	ASPIRIN	A01AD05	A	1	P	
1858	DILTIAZEM	C08DB01	ASPIRIN	B01AC06	A	1	P	
1862	DILTIAZEM	C08DB01	ASPIRIN	M01BA03	A	1	P	
1863	DILTIAZEM	C08DB01	THEOPHYLLINE	R03DA04	N	 	F	
1865	DILTIAZEM	C08DB01	TRIAZOLAM	N05CD05	N	 	P	
1867	DILTIAZEM	C08DB01	TRICYCLIC ANTIDEPRESSANTS	N06AA09	A	1	 	
1868	DILTIAZEM	C08DB01	TRICYCLIC ANTIDEPRESSANTS	N06AA01	A	1	 	
1869	DILTIAZEM	C08DB01	TRICYCLIC ANTIDEPRESSANTS	N06AA02	A	1	 	
1870	DILTIAZEM	C08DB01	TRICYCLIC ANTIDEPRESSANTS	N06AA10	A	1	 	
1875	DILTIAZEM	C08DB01	WARFARIN	B01AA03	N	 	P	
1877	DIPHENHYDRAMINE	D04AA32	ETHANOL (ALCOHOL)	V03AB16	A	2	F	Enhanced motor and mental impairment
1878	DIPHENHYDRAMINE	D04AA32	ETHANOL (ALCOHOL)	V03AZ01	A	2	F	Enhanced motor and mental impairment
1879	DIPHENHYDRAMINE	R06AA02	ETHANOL (ALCOHOL)	V03AB16	A	2	F	Enhanced motor and mental impairment
1880	DIPHENHYDRAMINE	R06AA02	ETHANOL (ALCOHOL)	V03AZ01	A	2	F	Enhanced motor and mental impairment
1881	ENALAPRIL	C09AA02	AMILORIDE	C03DB01	A	2	G	Potentiate risk of hyperkalemia
1882	ENALAPRIL	C09AA02	BETA BLOCKERS	C07A	N	 	F	
1884	ENALAPRIL	C09AA02	METOPRALOL	C07AB02	N	 	F	
1885	ENALAPRIL	C09AA02	METOPRALOL	C07AB52	N	 	F	
1886	ENALAPRIL	C09AA02	METOPRALOL	C07BB02	N	 	F	
1887	ENALAPRIL	C09AA02	METOPRALOL	C07BB52	N	 	F	
1888	ENALAPRIL	C09AA02	METOPRALOL	C07CB02	N	 	F	
1889	ENALAPRIL	C09AA02	METOPRALOL	C07FB02	N	 	F	
1896	ENALAPRIL	C09AA02	ATENOLOL	C07AB03	N	 	F	
1898	ENALAPRIL	C09AA02	PROPRANOLOL	C07AA05	N	 	F	
1900	ENALAPRIL	C09AA02	CIMETIDINE	A02BA01	N	 	P	
1902	ENALAPRIL	C09AA02	DIGOXIN	C01AA05	N	 	P	
1904	ENALAPRIL	C09AA02	FUROSEMIDE	C03CA01	A	2	F	
1905	ENALAPRIL	C09AA02	GLYBURIDE	A10BB01	A	1	P	
1906	ENALAPRIL	C09AA02	LITHIUM	N05AN	A	2	P	
1907	ENALAPRIL	C09AA02	LITHIUM	N05AN01	A	2	P	
1908	ENALAPRIL	C09AA02	NIFEDIPINE	C08CA05	N	 	P	
1910	ENALAPRIL	C09AA02	POTASSIUM	A12B	A	1	G	
1911	ENALAPRIL	C09AA02	POTASSIUM	A12BA	A	1	G	
1912	ENALAPRIL	C09AA02	SPIRONOLACTONE	C03DA01	A	1	G	
1913	ENALAPRIL	C09AA02	TRIAMTERENE	C03DB02	A	1	G	
1914	ERYTHROMYCIN	D10AF02	BETA BLOCKERS	C07A	A	1	 	Interaction reported for nadolol only
1915	ERYTHROMYCIN	J01FA01	BETA BLOCKERS	C07A	A	1	 	Interaction reported for nadolol only
1916	ERYTHROMYCIN	S01AA17	BETA BLOCKERS	C07A	A	1	 	Interaction reported for nadolol only
1917	ERYTHROMYCIN	D10AF02	METOPRALOL	C07AB02	A	1	 	
1918	ERYTHROMYCIN	D10AF02	METOPRALOL	C07AB52	A	1	 	
1919	ERYTHROMYCIN	D10AF02	METOPRALOL	C07BB02	A	1	 	
1920	ERYTHROMYCIN	D10AF02	METOPRALOL	C07BB52	A	1	 	
1921	ERYTHROMYCIN	D10AF02	METOPRALOL	C07CB02	A	1	 	
1922	ERYTHROMYCIN	D10AF02	METOPRALOL	C07FB02	A	1	 	
1923	ERYTHROMYCIN	J01FA01	METOPRALOL	C07AB02	A	1	 	
1924	ERYTHROMYCIN	J01FA01	METOPRALOL	C07AB52	A	1	 	
1925	ERYTHROMYCIN	J01FA01	METOPRALOL	C07BB02	A	1	 	
1926	ERYTHROMYCIN	J01FA01	METOPRALOL	C07BB52	A	1	 	
1927	ERYTHROMYCIN	J01FA01	METOPRALOL	C07CB02	A	1	 	
1928	ERYTHROMYCIN	J01FA01	METOPRALOL	C07FB02	A	1	 	
1929	ERYTHROMYCIN	S01AA17	METOPRALOL	C07AB02	A	1	 	
1930	ERYTHROMYCIN	S01AA17	METOPRALOL	C07AB52	A	1	 	
1931	ERYTHROMYCIN	S01AA17	METOPRALOL	C07BB02	A	1	 	
1932	ERYTHROMYCIN	S01AA17	METOPRALOL	C07BB52	A	1	 	
1933	ERYTHROMYCIN	S01AA17	METOPRALOL	C07CB02	A	1	 	
1934	ERYTHROMYCIN	S01AA17	METOPRALOL	C07FB02	A	1	 	
1935	ERYTHROMYCIN	D10AF02	ATENOLOL	C07AB03	A	1	 	
1936	ERYTHROMYCIN	J01FA01	ATENOLOL	C07AB03	A	1	 	
1937	ERYTHROMYCIN	S01AA17	ATENOLOL	C07AB03	A	1	 	
1938	ERYTHROMYCIN	D10AF02	PROPRANOLOL	C07AA05	A	1	 	
1939	ERYTHROMYCIN	J01FA01	PROPRANOLOL	C07AA05	A	1	 	
1940	ERYTHROMYCIN	S01AA17	PROPRANOLOL	C07AA05	A	1	 	
1941	ERYTHROMYCIN	D10AF02	CARBAMAZEPINE	N03AF01	A	2	G	
1942	ERYTHROMYCIN	J01FA01	CARBAMAZEPINE	N03AF01	A	2	G	
1943	ERYTHROMYCIN	S01AA17	CARBAMAZEPINE	N03AF01	A	2	G	
1944	ERYTHROMYCIN	D10AF02	DIGOXIN	C01AA05	A	1	 	
1945	ERYTHROMYCIN	J01FA01	DIGOXIN	C01AA05	A	1	 	
1946	ERYTHROMYCIN	S01AA17	DIGOXIN	C01AA05	A	1	 	
1947	ERYTHROMYCIN	D10AF02	LOVASTATIN	C10AA02	A	2	P	1 case of rhabdomyolysis- could be lovastatin-induced
1948	ERYTHROMYCIN	J01FA01	LOVASTATIN	C10AA02	A	2	P	1 case of rhabdomyolysis- could be lovastatin-induced
1949	ERYTHROMYCIN	S01AA17	LOVASTATIN	C10AA02	A	2	P	1 case of rhabdomyolysis- could be lovastatin-induced
1950	ERYTHROMYCIN	D10AF02	MAOIS	N04BD	A	2	P	Single case report of hypotension and syncope with phenelzine
1951	ERYTHROMYCIN	D10AF02	MAOIS	N06AF	A	2	P	Single case report of hypotension and syncope with phenelzine
1952	ERYTHROMYCIN	D10AF02	MAOIS	N06AG	A	2	P	Single case report of hypotension and syncope with phenelzine
1953	ERYTHROMYCIN	J01FA01	MAOIS	N04BD	A	2	P	Single case report of hypotension and syncope with phenelzine
1954	ERYTHROMYCIN	J01FA01	MAOIS	N06AF	A	2	P	Single case report of hypotension and syncope with phenelzine
1955	ERYTHROMYCIN	J01FA01	MAOIS	N06AG	A	2	P	Single case report of hypotension and syncope with phenelzine
1956	ERYTHROMYCIN	S01AA17	MAOIS	N04BD	A	2	P	Single case report of hypotension and syncope with phenelzine
1957	ERYTHROMYCIN	S01AA17	MAOIS	N06AF	A	2	P	Single case report of hypotension and syncope with phenelzine
1958	ERYTHROMYCIN	S01AA17	MAOIS	N06AG	A	2	P	Single case report of hypotension and syncope with phenelzine
1959	ERYTHROMYCIN	D10AF02	PHENELZINE	N06AF03	A	2	P	
1960	ERYTHROMYCIN	J01FA01	PHENELZINE	N06AF03	A	2	P	
1961	ERYTHROMYCIN	S01AA17	PHENELZINE	N06AF03	A	2	P	
1962	ERYTHROMYCIN	D10AF02	TRANYLCYPROMINE	N06AF04	A	2	P	
1963	ERYTHROMYCIN	J01FA01	TRANYLCYPROMINE	N06AF04	A	2	P	
1964	ERYTHROMYCIN	S01AA17	TRANYLCYPROMINE	N06AF04	A	2	P	
1965	ERYTHROMYCIN	D10AF02	NIFEDIPINE	C08CA05	A	1	P	
1966	ERYTHROMYCIN	J01FA01	NIFEDIPINE	C08CA05	A	1	P	
1967	ERYTHROMYCIN	S01AA17	NIFEDIPINE	C08CA05	A	1	P	
1968	ERYTHROMYCIN	D10AF02	PENICILLINS	J01C	I	1	 	
1969	ERYTHROMYCIN	D10AF02	PENICILLINS	J01RA01	I	1	 	
1970	ERYTHROMYCIN	D10AF02	PENICILLINS	S01AA14	I	1	 	
1971	ERYTHROMYCIN	J01FA01	PENICILLINS	J01C	I	1	 	
1972	ERYTHROMYCIN	J01FA01	PENICILLINS	J01RA01	I	1	 	
1973	ERYTHROMYCIN	J01FA01	PENICILLINS	S01AA14	I	1	 	
1974	ERYTHROMYCIN	S01AA17	PENICILLINS	J01C	I	1	 	
1975	ERYTHROMYCIN	S01AA17	PENICILLINS	J01RA01	I	1	 	
1976	ERYTHROMYCIN	S01AA17	PENICILLINS	S01AA14	I	1	 	
1977	ERYTHROMYCIN	D10AF02	AMOXICILLIN	J01CA04	I	1	 	
1978	ERYTHROMYCIN	J01FA01	AMOXICILLIN	J01CA04	I	1	 	
1979	ERYTHROMYCIN	S01AA17	AMOXICILLIN	J01CA04	I	1	 	
1980	ERYTHROMYCIN	D10AF02	AMPICILLIN	J01CA01	I	1	 	
1981	ERYTHROMYCIN	D10AF02	AMPICILLIN	S01AA19	I	1	 	
1982	ERYTHROMYCIN	J01FA01	AMPICILLIN	J01CA01	I	1	 	
1983	ERYTHROMYCIN	J01FA01	AMPICILLIN	S01AA19	I	1	 	
1984	ERYTHROMYCIN	S01AA17	AMPICILLIN	J01CA01	I	1	 	
1985	ERYTHROMYCIN	S01AA17	AMPICILLIN	S01AA19	I	1	 	
1986	ERYTHROMYCIN	D10AF02	CLOXACILLIN	J01CF02	I	1	 	
1987	ERYTHROMYCIN	J01FA01	CLOXACILLIN	J01CF02	I	1	 	
1988	ERYTHROMYCIN	S01AA17	CLOXACILLIN	J01CF02	I	1	 	
1989	ERYTHROMYCIN	D10AF02	TERFENADINE	R06AX12	A	1	P	May cause cardiac toxicity
1990	ERYTHROMYCIN	J01FA01	TERFENADINE	R06AX12	A	1	P	May cause cardiac toxicity
1991	ERYTHROMYCIN	S01AA17	TERFENADINE	R06AX12	A	1	P	May cause cardiac toxicity
1992	ERYTHROMYCIN	D10AF02	THEOPHYLLINE	R03DA04	A	1	F	
1993	ERYTHROMYCIN	J01FA01	THEOPHYLLINE	R03DA04	A	1	F	
1994	ERYTHROMYCIN	S01AA17	THEOPHYLLINE	R03DA04	A	1	F	
1995	ERYTHROMYCIN	D10AF02	TRIAMTERENE	C03DB02	A	2	P	
1996	ERYTHROMYCIN	J01FA01	TRIAMTERENE	C03DB02	A	2	P	
1997	ERYTHROMYCIN	S01AA17	TRIAMTERENE	C03DB02	A	2	P	
1998	ERYTHROMYCIN	D10AF02	TRICYCLIC ANTIDEPRESSANTS	N06AA09	N	 	P	
1999	ERYTHROMYCIN	D10AF02	TRICYCLIC ANTIDEPRESSANTS	N06AA01	N	 	P	
2000	ERYTHROMYCIN	D10AF02	TRICYCLIC ANTIDEPRESSANTS	N06AA02	N	 	P	
2001	ERYTHROMYCIN	D10AF02	TRICYCLIC ANTIDEPRESSANTS	N06AA10	N	 	P	
2002	ERYTHROMYCIN	J01FA01	TRICYCLIC ANTIDEPRESSANTS	N06AA09	N	 	P	
2003	ERYTHROMYCIN	J01FA01	TRICYCLIC ANTIDEPRESSANTS	N06AA01	N	 	P	
2004	ERYTHROMYCIN	J01FA01	TRICYCLIC ANTIDEPRESSANTS	N06AA02	N	 	P	
2005	ERYTHROMYCIN	J01FA01	TRICYCLIC ANTIDEPRESSANTS	N06AA10	N	 	P	
2006	ERYTHROMYCIN	S01AA17	TRICYCLIC ANTIDEPRESSANTS	N06AA09	N	 	P	
2007	ERYTHROMYCIN	S01AA17	TRICYCLIC ANTIDEPRESSANTS	N06AA01	N	 	P	
