Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
345	DASABUVIR	1597381					ENZYMATIC INDUCERS	N03-J05-001	ANSM	162-DASABUVIR.html	Risk of reduction of the plasma concentrations of the dasabuvir by the inducer.	CONTRAINDICATION	
346	DASABUVIR	1597381			ST JOHNS WORT	258326			ANSM	162-DASABUVIR.html	Risk of decrease of the plasma concentrations of the dasabuvir by the St Johns wort	CONTRAINDICATION	
347	DASABUVIR	1597381			MITOTANE	7004			ANSM	162-DASABUVIR.html	Risk of decrease of the plasma concentrations of the dasabuvir by the mitotane	CONTRAINDICATION	
348	DEFERASIROX	614373			ACETYLSALICYLIC ACID	1191			ANSM	163-DEFERASIROX.html	With acetylsalicyclic acid in anti-inflammatory doses (>=1 gr per dose and/or >= 3 gr per day) or for antalgic or antipyretic doses (>=500 mg per dose and/or <3 gr per day): increase of the risk of digestive ulceration and hemorrhage	Take into account	
349	DEFERASIROX	614373					ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	163-DEFERASIROX.html	Risk of decrease of the plasma concentrations of deferasirox	Precaution for use	Monitor the ferritinemia during and after the treatment with the enzymatic inducer. If needed, adjustment of the dosage of deferasirox.
350	DEFERASIROX	614373					NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	ANSM	163-DEFERASIROX.html	Increase of the risk of causing ulcers and digestive hemorrhage	Take into account	
351	DEFERASIROX	614373					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	163-DEFERASIROX.html	Increase of the risk of causing ulcers and digestive hemorrhage	Take into account	
352	DEFERASIROX	614373			BUSULFAN	1828			ANSM	163-DEFERASIROX.html	Risk of increase of the toxocity of the bufulfan by decrease of its clearance by the deferasirox.	Take into account	
353	DEFERASIROX	614373			DEFERIPRONE	11645			ANSM	163-DEFERASIROX.html	Risk of hyperchelation	CONTRAINDICATION	
354	DEFERASIROX	614373			DEFEROXAMINE	3131			ANSM	163-DEFERASIROX.html	Risk of hyperchelation	CONTRAINDICATION	
355	DEFERASIROX	614373			REPAGLINIDE	73044			ANSM	163-DEFERASIROX.html	Risk of increase of the plasma concentrations of repaglinide due to inhibition of its hepatic metabolism by the deferasirox	Not recommended	If administering these medications together cannot be avoided, strict clinical and biological monitoring.
356	DEFERASIROX	614373			RIFAMPICIN	9384			ANSM	163-DEFERASIROX.html	Risk of decrease of the plasma concentrations of deferasirox	Precaution for use	Monitor the ferritinemia during and after the treatment with the enzymatic inducer. If needed, adjust the dosage of deferasirox.
357	DEFERIPRONE	11645			DEFERASIROX	614373			ANSM	164-DEFERIPRONE.html	Risk of hyperchelation	CONTRAINDICATION	
358	DEFEROXAMINE	3131			ASCORBIC ACID	1151			ANSM	165-DEFEROXAMINE.html	With large doses of the ascorbic acid and by intravenous route: cardiac function anomalies, even acute heart failure (generally reversible by ending administration of the Vitamin C).	Precaution for use:	In the case of hemochromatosis, only give Vitamin C after having started treatment with the deferoxamine. Monitor cardiac function when these substances are administered together.
359	DEFEROXAMINE	3131			DEFERASIROX	614373			ANSM	165-DEFEROXAMINE.html	Risk of hyperchelation	CONTRAINDICATION	
360	DEFIBROTIDE	1311089					PLATELET AGGREGATION INHIBITORS	B01AC-001	ANSM	166-DEFIBROTIDE.html	Increased risk of hemorrhage	Not recommended	
361	DEFIBROTIDE	1311089					ORAL ANTICOAGULANTS	B01A-001	ANSM	166-DEFIBROTIDE.html	Increased risk of hemorrhage.	Not recommended	
362	DEFIBROTIDE	1311089					HEPARINS	B01AB	ANSM	166-DEFIBROTIDE.html	Increased risk of hemorrhage.	Not recommended	
363	DEFIBROTIDE	1311089					THROMBOLYTICS	B01AD	ANSM	166-DEFIBROTIDE.html	Increased risk of hemorrhage.	CONTRAINDICATION	
364	DELAMANID	1344662					ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	167-DELAMANID.html	Decrease of the plasma concentrations de delamanid due to increase of its hepatic metabolism by the inducer	CONTRAINDICATION	
365	DELAMANID	1344662			RIFAMPICIN	9384			ANSM	167-DELAMANID.html	Decrease of the plasma concentrations of delamanid due to increase of its hepatic metabolism by the inducer	CONTRAINDICATION	
366			DERIVATIVES OF AMINOSALICYLIC ACID (ASA)	A07EC-001			ANTIPURINES	ANTIPUR	ANSM	168-DERIVATIVES-OF-AMINOSALICYLIC-ACID-(ASA).html	Risk of increase of the myelosuppression of the immunomodulator by inhibition of its hepatic metabolism by the ASA derivative, especially with patients presenting a partial deficit of thiopurine methyltransferase (TMPT)	Take into account	
367			NITRATE DERIVATIVES AND RELATED	C01D-001			TYPE 5 PHOSPHODIESTERASE INHIBITORS	G04BE	ANSM	169-NITRATE-DERIVATIVES-AND-RELATED.html	Risk of significant hypotension (synergic effect) capable of aggravating the state of myocardial ischemia and especially provoking an acute coronary accident	CONTRAINDICATION	
368			NITRATE DERIVATIVES AND RELATED	C01D-001			MEDICATIONS THAT LOWER BLOOD PRESSURE	MLBP	ANSM	169-NITRATE-DERIVATIVES-AND-RELATED.html	Increase of the risk of hypotension, especially orthostatic.	Take into account	
369			NITRATE DERIVATIVES AND RELATED	C01D-001	RIOCIGUAT	1439816			ANSM	169-NITRATE-DERIVATIVES-AND-RELATED.html	Risk of significant hypotension (synergic effect).	CONTRAINDICATION	
370	ALBENDAZOLE	430					ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	17-ALBENDAZOLE.html	Large decrease of the plasma concentrations of the albendazole and of its active metabolite by the inducer, with risk of lower effectiveness.	Precaution for use	Clinical monitoring of the therapeutic response and possible adjustment of the dosage of the albendazole during the treatment with the enzymatic inducer and after it is stopped.
371	ALBENDAZOLE	430					RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	17-ALBENDAZOLE.html	Large decrease of the plasma concentrations of the albendazole and of its active metabolite by the ritonavir, with risk of lower effectiveness.	Precaution for use	Clinical monitoring of the therapeutic response and possible adjustment of the dosage of the albendazole during the treatment with the enzymatic inducer [sic] and after it is stopped.
372	ALBENDAZOLE	430			RIFAMPICIN				ANSM	17-ALBENDAZOLE.html	Large decrease of the plasma concentrations of the albendazole and of its active metabolite by the inducer, with risk of lower effectiveness.	Precaution for use	Clinical monitoring of the therapeutic response and possible adjustment of the dosage of the albendazole during the treatment with the enzymatic inducer and after it is stopped.
373	DESIPRAMINE	3247			BUPROPION	42347			ANSM	170-DESIPRAMINE.html	Risk of increase of the undesirable effects of the desipramine due to decrease of its hepatic metabolism by the bupropion	Precaution for use	Clinical monitoring. If needed, adjustment of the dosage of the desipramine during the treatment with the bupropion.
374	DEXAMETHASONE	3264			AMINOGLUTETHIMIDE	677			ANSM	171-DEXAMETHASONE.html	Decrease of the effectiveness of the dexamethasone, due to increase of its hepatic metabolism	Precaution for use	Adjustment of the dosage of the dexamethasone.
375	DEXAMETHASONE	3264			CLARITHROMYCIN	21212			ANSM	171-DEXAMETHASONE.html	Increase of the plasma concentrations of the dexamethasone due to decrease of its hepatic metabolism by the enzymatic inhibitor, with risk of appearance of Cushing's syndrome	Take into account	
376	DEXAMETHASONE	3264			DACLATASVIR	1606218			ANSM	171-DEXAMETHASONE.html	With the dexamethasone for systemic use, risk of significant decrease of the plasma concentrations of daclatasvir due to increase of it hepatic metabolism by the inducer	CONTRAINDICATION	With the exception of dexamethasone administered in a single dose.
377	DEXAMETHASONE	3264			ERYTHROMYCIN	4053			ANSM	171-DEXAMETHASONE.html	Increase of the plasma concentrations of the dexamethasone due to decrease of its hepatic metabolism by the enzymatic inhibitor, with risk of appearance of Cushing's syndrome	Take into account	
378	DEXAMETHASONE	3264					RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	171-DEXAMETHASONE.html	Increase of the plasma concentrations of the dexamethasone due to decrease of its hepatic metabolism by the protease inhibitor, with risk of appearance of Cushing's syndrome	Take into account	
379	DEXAMETHASONE	3264			ITRACONAZOLE	28031			ANSM	171-DEXAMETHASONE.html	Increase of the plasma concentrations of the dexamethasone due to decrease of its hepatic metabolism by the enzymatic inhibitor, with risk of appearance of Cushing's syndrome	Take into account	
380	DEXAMETHASONE	3264			KETOCONAZOLE	6135			ANSM	171-DEXAMETHASONE.html	Increase of the plasma concentrations of the dexamethasone due to decrease of its hepatic metabolism by the enzymatic inhibitor, with risk of appearance of Cushing's syndrome	Take into account	
381	DEXAMETHASONE	3264			POSACONAZOLE	282446			ANSM	171-DEXAMETHASONE.html	Increase of the plasma concentrations of the dexamethasone due to decrease of its hepatic metabolism by the enzymatic inhibitor, with risk of appearance of Cushing's syndrome	Take into account	
382	DEXAMETHASONE	3264			PRAZIQUANTEL	8628			ANSM	171-DEXAMETHASONE.html	Decrease of the plasma concentrations of the praziquantel, with risk of failure of the treatment, due to increase of the hepatic metabolism of the praziquantel by the dexamethasone.	Precaution for use	Separate the administration of the two medications by at least a week.
383	DEXAMETHASONE	3264			RILPIVIRINE	1102270			ANSM	171-DEXAMETHASONE.html	With the dexmethasone for systemic use, risk of decrease of the plasma concentrations of rilpivirine due to increase of its hepatic metaolism by the dexamethasone	CONTRAINDICATION	With the exception of dexamethasone administered in a single dose.
384	DEXAMETHASONE	3264			SIMEPREVIR	1482790			ANSM	171-DEXAMETHASONE.html	With the dexmethasone for systemic use, risk of decrease of the plasma concentrations of simeprevir by increase of its hepatic metaolism by the dexamethasone	Not recommended	With the exception of dexamethasone administered in a single dose.
385	DEXAMETHASONE	3264			TELITHROMYCIN	274786			ANSM	171-DEXAMETHASONE.html	Increase of the plasma concentrations of the dexamethasone due to decrease of its hepatic metabolism by the enzymatic inhibitor, with risk of appearance of Cushing's syndrome	Take into account	
386	DEXAMETHASONE	3264			VORICONAZOLE	121243			ANSM	171-DEXAMETHASONE.html	Increase of the plasma concentrations of the dexamethasone due to decrease of its hepatic metabolism by the enzymatic inhibitor, with risk of appearance of Cushing's syndrome	Take into account	
387	DEXTRAN 40	42635					LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (CURATIVE DOSES AND/OR OLDER PATIENT)	B01AB-001	ANSM	172-DEXTRAN-40.html	Increase of the risk of hemorrhage (inhibition of the platelet function by the dextran 40)	Not recommended	
388	DEXTRAN 40	42635					UNFRACTIONATED HEPARIN (CURATIVE DOSES AND/OR OLDER PATIENT)	B01AB-003	ANSM	172-DEXTRAN-40.html	Increase of the risk of hemorrhage (inhibition of the platelet function by the dextran 40)	Not recommended	
389	DEXTROMETHORPHAN	3289			CINACALCET	407990			ANSM	173-DEXTROMETHORPHAN.html	Very large increase of the plasma concentrations of dextromethorphan with risk of overdose, due to decrease of its hepatic metabolism by the cinacalcet	CONTRAINDICATION	
390	DEXTROMETHORPHAN	3289					IRREVERSIBLE MONOAMINE OXIDASE INHIBITORS (MAOI)	N06AF0	ANSM	173-DEXTROMETHORPHAN.html	Risk of appearance of a serotonin syndrome: diarrhea, tachycardia, sweats, trembling, confusion, even coma	CONTRAINDICATION	
391	DEXTROMETHORPHAN	3289					REVERSIBLE MAOI-A, INCLUDING LINEZOLIDE AND METHYLENE BLUE	NO6AG-001	ANSM	173-DEXTROMETHORPHAN.html	Risk of appearance of a serotonin syndrome: diarrhea, tachycardia, sweats, trembling, confusion, even coma	Not recommended	
392	DIAZEPAM	3322			BUSPIRONE	1827			ANSM	174-DIAZEPAM.html	Risk of increase of the undesirable effects of the buspirone	Take into account	
393	DIAZEPAM	3322			CIMETIDINE	2541			ANSM	174-DIAZEPAM.html	With the cimetidine used in doses greater than or equal to 800 mg/day: accrued risk of drowsiness	Precaution for use	Warn the patients of the increase of risk when driving an automobile or using machinery.
394	DIAZEPAM	3322					PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	ANSM	174-DIAZEPAM.html	Unpredictable variations: the plasma concentrations of phenytoin can increase, with signs of overdose, but also decrease or remain stable.	Precaution for use	Clinical monitoring and testing of the plasma concentrations of phenytoin.
395	DIAZEPAM	3322			STIRIPENTOL	37119			ANSM	174-DIAZEPAM.html	Increase of the plasma concentrations of the diazepam, with risk of overdose, due to inhibition of its hepatic metabolism	Precaution for use	Clinical monitoring and plasma dosage, when that is possible, of the anticonvulsant taken with the stiripentol and possible adjustment of the dosage of the anticonvulsant taken with it as well.
396	DIDANOSINE	3364			ALLOPURINOL	519			ANSM	175-DIDANOSINE.html	Increase of the plasma concentrations of didanosine and of its undesirable effects	Not recommended	
397	DIDANOSINE	3364			GANCICLOVIR	4678			ANSM	175-DIDANOSINE.html	Risk of increase of the undesirable effects of the didanosine, and especially the mitochondrial toxicity, due to substantial increase of its concentrations. In addition, risk of decrease of the effectiveness of the ganciclovir due to decrease of its concentrations, if the two medications are ingested in an interval of less than 2 hours	Not recommended	
