Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
787	ALISKIREN	325646			GRAPEFRUIT				ANSM	24-ALISKIREN.html	Risk of decrease of the effectiveness of the aliskiren when grapefruit is consumed	Not recommended	
788	ALISKIREN	325646			QUINIDINE	9068			ANSM	24-ALISKIREN.html	Increase of the plasma concentrations of aliskiren and increase of the risk of its undesirable effects.	CONTRAINDICATION	
789	ALISKIREN	325646			SACUBITRIL	1656328			ANSM	24-ALISKIREN.html	With diabetic patients or those with renal insufficiency, increase of the undesirable effects such as hypotension, hyperkaliemia	CONTRAINDICATION	
790	ALISKIREN	325646			VERAPAMIL	11170			ANSM	24-ALISKIREN.html	Increase of the plasma concentrations of aliskiren and increase of the risk of its undesirable effects.	Precaution for use	
791			ANTI-LYMPHOCYTE GLOBULINS	L04AA0-001			IMMUNOSUPPRESSANTS	L04A	ANSM	250-ANTI-LYMPHOCYTE-GLOBULINS.html	Excessive immunodepression with risk of lymphoproliferative disorders (LPDs)	Take into account	
792			ANTI-LYMPHOCYTE GLOBULINS	L04AA0-001			ATTENUATED LIVE VIRUS VACCINES	J07B-001	ANSM	250-ANTI-LYMPHOCYTE-GLOBULINS.html	Risk of possibly fatal general illness. This risk is increased in older patients already immunodepressed by the underlying disease.	Take into account	
793			GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001	ACETYLSALICYLIC ACID	1191			ANSM	251-GLUCOCORTICOIDS-(EXCEPT-HYDROCORTISONE).html	Increase of the risk of hemorrhage	Not recommended with:	
794			GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001			ORAL ANTICOAGULANTS	B01A-001	ANSM	251-GLUCOCORTICOIDS-(EXCEPT-HYDROCORTISONE).html	Glucocorticoids (general and rectal routes): possible impact of the corticotherapy on the metabolism of the Vitamin K antagonist and on that of the factors of coagulation. Risk of hemorrhage specific to the corticotherapy (digestive mucosa, vascular fragility) in large doses or in treatment prolonged beyond 10 days.	Precaution for use	
795			GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001			ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	251-GLUCOCORTICOIDS-(EXCEPT-HYDROCORTISONE).html	Decrease of the plasma concentrations and of the effectiveness of the corticoids due to increase of their hepatic metabolism by the inducer: the consequences are particularly great with patients who have Addisons disease treated with hydrocortisone and in cases of organ transplants	Precaution for use	
796			GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	ANSM	251-GLUCOCORTICOIDS-(EXCEPT-HYDROCORTISONE).html	Increase of the risk of ulceration and of gastrointestinal hemorrhage	Take into account	
797			GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001			NON-DEPOLARIZING CURARES	M03A-002	ANSM	251-GLUCOCORTICOIDS-(EXCEPT-HYDROCORTISONE).html	With the glucocorticoids by IV route: risk of severe myopathy, reversible after a possibly long period (several months).	Take into account	
798			GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001			FLUOROQUINOLONES	J01MA-001	ANSM	251-GLUCOCORTICOIDS-(EXCEPT-HYDROCORTISONE).html	Possible increase of the risk of tendinitis, even of rupture of the tendon (exceptional), particularly in patients receiving corticotherapy for a prolonged period	Take into account	
799			GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001	ISONIAZID	6038			ANSM	251-GLUCOCORTICOIDS-(EXCEPT-HYDROCORTISONE).html	Described for prednisolone. Decrease of the plasma concentrations of the isoniazid. Mechanism proposed: increase of the hepatic metabolism of the isoniazid and decrease of that of the glucocorticoides	Precaution for use	
800			GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001	RIFAMPICIN	9384			ANSM	251-GLUCOCORTICOIDS-(EXCEPT-HYDROCORTISONE).html	Decrease of the plasma concentrations and of the effectiveness of the corticoids due to increase of their hepatic metabolism by the rifampicin; the consequences are particularly great in patients with Addisons disease treated with hydrocortisone and in cases of transplants	Precaution for use	
801			GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001			ATTENUATED LIVE VIRUS VACCINES	J07B-001	ANSM	251-GLUCOCORTICOIDS-(EXCEPT-HYDROCORTISONE).html	With the exception of inhaled and local routes, and for doses greater than 10mg/day of prednisone-equivalent (or > 2mg/kg/day for a child or > 20mg/day for a child weighing more than 10 kg) during more than two weeks and for the "bolus" of corticoids: risk of possibly fatal general vaccine disease.	CONTRAINDICATION	
802	GLUCOSAMINE	4845					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	252-GLUCOSAMINE.html	Increase of the risk of hemorrhage	Precaution for use	
803	GLYCEROL	4910			LITHIUM	6448			ANSM	253-GLYCEROL.html	Decrease of the plasma concentrations of lithium with risk of reduction of the therapeutic effectiveness	Precaution for use	
804	GRISEOFULVIN	5021					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	254-GRISEOFULVIN.html	Decrease of the effect of the vitamin K antagonist due to increase of its hepatic metabolism by the griseofulvin	Precaution for use	
805	GRISEOFULVIN	5021					COMBINED ESTROGEN-PROGESTIN CONTRACEPTIVES	G03AB-001	ANSM	254-GRISEOFULVIN.html	Risk of decrease of the contraceptive effectiveness due to increase of its hepatic metabolism	Precaution for use	
806	GRISEOFULVIN	5021					PROGESTIN CONTRACEPTIVES	G03-001	ANSM	254-GRISEOFULVIN.html	Risk of decrease of the effectiveness of the hormonal contraceptive due to increase of its hepatic metabolism	Precaution for use	
807	GUANETHIDINE	5036					IRREVERSIBLE MONOAMINE OXIDASE INHIBITORS (MAOI)	N06AF0	ANSM	255-GUANETHIDINE.html	With the guanethidine used by IV route: risk of unforeseeable vascular reactions, especially hypotension	CONTRAINDICATION	
808	HALOFANTRINE	50749			FLUCONAZOLE	4450			ANSM	256-HALOFANTRINE.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Not recommended	
809	HALOFANTRINE	50749					STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	256-HALOFANTRINE.html	Increased risk of ventricular arryhthmias, especially of torsades de pointes	Not recommended	
810	HALOFANTRINE	50749			JOSAMYCIN	6084			ANSM	256-HALOFANTRINE.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Not recommended	
811	HALOFANTRINE	50749			GRAPEFRUIT (JUICE AND FRUIT)				ANSM	256-HALOFANTRINE.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Not recommended	
812	HALOFANTRINE	50749			STIRIPENTOL	37119			ANSM	256-HALOFANTRINE.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Not recommended	
813	HALOPERIDOL	5093					ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	257-HALOPERIDOL.html	NB: Carbamazepine is one of the Anticonvulsant Enzymatic InducersClinical monitoring and, if needed, adjustment of the dosage during the treatment with the carbamazepine and after it is stopped	Precaution for use	
814	HALOPERIDOL	5093			RIFAMPICIN	9384			ANSM	257-HALOPERIDOL.html	Risk of decrease of the plasma concentrations of the haloperidol and of its therapeutic effectiveness, due to increase of its hepatic metabolism by the rifampicin	Precaution for use	
815	HALOTHANE	5095					BETA-2 MIMETICS or BETA2 ADRENERGIC AGONISTS	R03C-001	ANSM	258-HALOTHANE.html	In cases of obstetrical surgery, increased uterine inertia with risk of hemorrhage; furthermore serious ventricular arrhythmias, due to increase of the cardiac reactivity	Not recommended	
816	HALOTHANE	5095					THEOPHYLLINE (AND, BY EXTRAPOLATION, AMINOPHYLLINE)	R03DA	ANSM	258-HALOTHANE.html	Serious ventricular arrhythmias due to increase of cardiac sensitization	Not recommended	
817			HEPARINS	B01AB			PLATELET AGGREGATION INHIBITORS	B01AC-001	ANSM	259-HEPARINS.html	Increased risk of hemorrhage	Take into account	
818			HEPARINS	B01AB	DEFIBROTIDE	1311089			ANSM	259-HEPARINS.html	Accrued risk of hemorrhage	Not recommended	
819	ALLOPURINOL	519					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	25-ALLOPURINOL.html	Increase of the effect of the Vitamin K antagonist and of the risk of hemorrhage (decrease of its hepatic metabolism)	Precaution for use	
820	ALLOPURINOL	519			DIDANOSINE	3364			ANSM	25-ALLOPURINOL.html	Increase of the plasma concentrations of didanosine and of its undesirable effects	Not recommended	
821	ALLOPURINOL	519					AMINOPENICILLINS	J01CA	ANSM	25-ALLOPURINOL.html	Increased risk of cutaneous reactions	Take into account	
822	ALLOPURINOL	519			VIDARABINE	11194			ANSM	25-ALLOPURINOL.html	Increased risk of neurological disorders (trembling, confusion) due to partial inhibition of the metabolism of the antiviral	Not recommended	
823			LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (CURATIVE DOSES AND/OR OLDER PATIENT)	B01AB-001	ACETYLSALICYLIC ACID	1191			ANSM	260-LOW-MOLECULAR-WEIGHT-HEPARINS-AND-RELATED-DRUGS-(CURATIVE-DOSES-AND-OR-OLDER-PATIENT).html	Increase of the risk of hemorrhage (inhibition of the platelet function and irritation of the gastroduodenal mucosa by the acetylsalicylic acid)	Not recommended with	
824			LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (CURATIVE DOSES AND/OR OLDER PATIENT)	B01AB-001			ORAL ANTICOAGULANTS	B01A-001	ANSM	260-LOW-MOLECULAR-WEIGHT-HEPARINS-AND-RELATED-DRUGS-(CURATIVE-DOSES-AND-OR-OLDER-PATIENT).html	Increase of the risk of hemorrhage	Precaution for use	
825			LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (CURATIVE DOSES AND/OR OLDER PATIENT)	B01AB-001			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	ANSM	260-LOW-MOLECULAR-WEIGHT-HEPARINS-AND-RELATED-DRUGS-(CURATIVE-DOSES-AND-OR-OLDER-PATIENT).html	Increase of the risk of hemorrhage (irritation of the gastroduodenal mucosa by the NSAIs)	Not recommended	
826			LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (CURATIVE DOSES AND/OR OLDER PATIENT)	B01AB-001	DEXTRAN 40	42635			ANSM	260-LOW-MOLECULAR-WEIGHT-HEPARINS-AND-RELATED-DRUGS-(CURATIVE-DOSES-AND-OR-OLDER-PATIENT).html	Increase of the risk of hemorrhage (inhibition of the platelet function by the dextran 40)	Not recommended	
827			LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (CURATIVE DOSES AND/OR OLDER PATIENT)	B01AB-001			THROMBOLYTICS	B01AD	ANSM	260-LOW-MOLECULAR-WEIGHT-HEPARINS-AND-RELATED-DRUGS-(CURATIVE-DOSES-AND-OR-OLDER-PATIENT).html	Increase of the risk of hemorrhage	Take into account	
828			LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (PREVENTIVE DOSES)	B01AB-002	ACETYLSALICYLIC ACID	1191			ANSM	261-LOW-MOLECULAR-WEIGHT-HEPARINS-AND-RELATED-DRUGS-(PREVENTIVE-DOSES).html	The combination of medications acting at different levels of hemeostasis increases the risk of bleeding. Thus, with patients under 65 years of age, adding heparin or similar substances in preventive doses to acetylsalicylic acid, whatever the dosage, must be taken into account by maintaining clinical and possibly biological monitoring.	Take into account	
829			LOW MOLECULAR WEIGHT HEPARINS AND RELATED DRUGS (PREVENTIVE DOSES)	B01AB-002			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	ANSM	261-LOW-MOLECULAR-WEIGHT-HEPARINS-AND-RELATED-DRUGS-(PREVENTIVE-DOSES).html	Increase of the risk of hemorrhage	Take into account	
830			UNFRACTIONATED HEPARIN (CURATIVE DOSES AND/OR OLDER PATIENTS)	B01AB-003	ACETYLSALICYLIC ACID	1191			ANSM	262-UNFRACTIONATED-HEPARIN-(CURATIVE-DOSES-AND-OR-OLDER-PATIENTS).html	Increase of the risk of hemorrhage (inhibition of the platelet function and irritation of the gastroduodenal mucosa by the acetylsalicylic acid)	Not recommended with	
831			UNFRACTIONATED HEPARIN (CURATIVE DOSES AND/OR OLDER PATIENTS)	B01AB-003			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	ANSM	262-UNFRACTIONATED-HEPARIN-(CURATIVE-DOSES-AND-OR-OLDER-PATIENTS).html	Increase of the risk of hemorrhage (irritation of the gastroduodenal mucosa by the NSAIs)	Not recommended	
832			UNFRACTIONATED HEPARIN (CURATIVE DOSES AND/OR OLDER PATIENTS)	B01AB-003			VITAMIN K ANTAGONISTS	B01AA-001	ANSM	262-UNFRACTIONATED-HEPARIN-(CURATIVE-DOSES-AND-OR-OLDER-PATIENTS).html	Increase of the risk of hemorrhage	Precaution for use	
833			UNFRACTIONATED HEPARIN (CURATIVE DOSES AND/OR OLDER PATIENTS)	B01AB-003	DEXTRAN 40	42635			ANSM	262-UNFRACTIONATED-HEPARIN-(CURATIVE-DOSES-AND-OR-OLDER-PATIENTS).html	Increase of the risk of hemorrhage (inhibition of the platelet function by the dextran 40)	Not recommended	
834			UNFRACTIONATED HEPARIN (CURATIVE DOSES AND/OR OLDER PATIENTS)	B01AB-003			THROMBOLYTICS	B01AD	ANSM	262-UNFRACTIONATED-HEPARIN-(CURATIVE-DOSES-AND-OR-OLDER-PATIENTS).html	Increase of the risk of hemorrhage	Take into account	
835			UNFRACTIONATED-HEPARIN-(PREVENTIVE-DOSES)	B01AB-004	ACETYLSALICYLIC ACID	1191			ANSM	263-UNFRACTIONATED-HEPARIN-(PREVENTIVE-DOSES).html	The combination of medications acting at different levels of hemostasis increases the risk of bleeding. Thus, with patients under the age of 65, adding preventive doses of heparin or similar substances to acetylsalicylic acid, regardless of the dosage, must be taken into account by maintaining clinical monitoring and possibly biological monitoring.	Take into account	
836			UNFRACTIONATED-HEPARIN-(PREVENTIVE-DOSES)	B01AB-004			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	ANSM	263-UNFRACTIONATED-HEPARIN-(PREVENTIVE-DOSES).html	Increase of the risk of hemorrhage	Take into account	
837			THYROID HORMONES	H03AA			ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	264-THYROID-HORMONES.html	Risk of clinically low thyroid in patients with hypothyroidism, due to increase of the metabolism of the T3 and of the T4	Precaution for use	
838			THYROID HORMONES	H03AA	CALCIUM	1428011			ANSM	264-THYROID-HORMONES.html	Decrease of absorption of the thyroid hormones	Precaution for use	
839			THYROID HORMONES	H03AA	CHLOROQUINE	2393			ANSM	264-THYROID-HORMONES.html	Risk of clinical hypothyroidism in patients taking thyroid hormones in substitution therapy	Precaution for use	
840			THYROID HORMONES	H03AA			NON-CONTRACEPTIVE ESTROGENS	G03C-001	ANSM	264-THYROID-HORMONES.html	Risk of clinical hypothyroidism in cases of estrogen substitution therapy	Precaution for use	
841			THYROID HORMONES	H03AA	IRON	1431589			ANSM	264-THYROID-HORMONES.html	Decrease of the digestive absorption of the thyroid hormones	Precaution for use	
842			THYROID HORMONES	H03AA	IMATINIB	282388			ANSM	264-THYROID-HORMONES.html	Risk of reduction of the effectiveness of the thyroid hormones	Take into account	
843			THYROID HORMONES	H03AA			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	264-THYROID-HORMONES.html	Risk of reduction of the effectiveness of the thyroid hormones due to the increase of their hepatic metabolism by the ritonavir	Precaution for use	
844			THYROID HORMONES	H03AA	ORLISTAT	37925			ANSM	264-THYROID-HORMONES.html	Risk of disequilibrium of the thyroid replacement therapy in cases where there is treatment with orlistat	Take into account	
845			THYROID HORMONES	H03AA	PROGUANIL	2382			ANSM	264-THYROID-HORMONES.html	Risk of clinically low thyroid with patients having thyroid replacement therapy	Precaution for use	
846			THYROID HORMONES	H03AA			CHELATING RESINS	C10-V0	ANSM	264-THYROID-HORMONES.html	Decrease of the digestive absorption of the thyroid hormones	Precaution for use	
847			THYROID HORMONES	H03AA	RIFABUTIN	55672			ANSM	264-THYROID-HORMONES.html	Described for phenytoin, rifampicin, and carbamazepine. [sic]Risk of clinical hypothyroidism in patients with low thyroid, due to increase of the metabolism of the T3 and T4	Precaution for use	
848			THYROID HORMONES	H03AA	RIFAMPICIN	9384			ANSM	264-THYROID-HORMONES.html	Risk of clinically low thyroid in patients with already low thyroid due to increase of the metabolism of the T3 and the T4.	Precaution for use	
849			THYROID HORMONES	H03AA	SUCRALFATE	10156			ANSM	264-THYROID-HORMONES.html	Decrease of the digestive absorption of the thyroid hormones	Precaution for use	
850			THYROID HORMONES	H03AA	SUNITINIB	357977			ANSM	264-THYROID-HORMONES.html	Risk of reduction of the effectiveness of the thyroid hormones	Take into account	
851			MINERAL OILS	A06AA-	LATEX CONDOMS				ANSM	265-MINERAL-OILS.html	Risk of rupture of the condom when used with lubricants containing mineral oils (paraffin oil, silicone oil, etc...)	CONTRAINDICATION	
852	HYDROCORTISONE	5492					ENZYMATIC INDUCERS	N03-J05-001	ANSM	266-HYDROCORTISONE.html	Risk of decrease of the effectiveness of the hydrocortisone (increase of its metabolism); the consequences are serious when the hydrocortisone is administered in replacement therapy or in case of transplants	Precaution for use	
853	HYDROQUINIDINE	27220					URINARY ALKALIZERS	B05-001	ANSM	267-HYDROQUINIDINE.html	Increase of the plasma concentrations of the hydroquinidine and risk of overdose (decrease of the renal excretion of the hydroquinidine due to alkalinizing of the urine )	Precaution for use	
854	HYDROQUINIDINE	27220			DIGOXIN	3407			ANSM	267-HYDROQUINIDINE.html	Increase of the digoxinemia due to decrease of the renal clearance of the digoxin. In addition, disorders of autoregulation (excessive bradycardia and disorders of atrioventricular conduction).	Precaution for use	
