Drug Name	RxNorm	Source File	Clinical Source	Class Name	Class Code
Sulpiride	10239	104	ANSM	NEUROLEPTICS	N05AA-003
Sultopride	37416	104	ANSM	NEUROLEPTICS	N05AA-003
Thioproperazine	10498	104	ANSM	NEUROLEPTICS	N05AA-003
Tiapride	10588	104	ANSM	NEUROLEPTICS	N05AA-003
Trifluoperazine	10800	104	ANSM	NEUROLEPTICS	N05AA-003
Trifluperidol	10804	104	ANSM	NEUROLEPTICS	N05AA-003
Zuclopenthixol	114176	104	ANSM	NEUROLEPTICS	N05AA-003
Nicotine	7407	106	ANSM	NICOTINE SUBSTITUION TREATMENT	N07BA
Isosorbide dinitrate	6058	107	ANSM	NITRATE DERIVATIVES AND RELATED	C01D-001
Isosorbide		107	ANSM	NITRATE DERIVATIVES AND RELATED	C01D-001
Linsidomine	134549	107	ANSM	NITRATE DERIVATIVES AND RELATED	C01D-001
Molsidomine	7023	107	ANSM	NITRATE DERIVATIVES AND RELATED	C01D-001
Nicorandil	31748	107	ANSM	NITRATE DERIVATIVES AND RELATED	C01D-001
Trinitrine		107	ANSM	NITRATE DERIVATIVES AND RELATED	C01D-001
Diethylstilbestrol	3390	108	ANSM	NON-CONTRACEPTIVE ESTROGENS	G03C-001
Estradiol	4083	108	ANSM	NON-CONTRACEPTIVE ESTROGENS	G03C-001
Estriol	4094	108	ANSM	NON-CONTRACEPTIVE ESTROGENS	G03C-001
Sulfoconjugated equine estrogen		108	ANSM	NON-CONTRACEPTIVE ESTROGENS	G03C-001
Estrone	4103	108	ANSM	NON-CONTRACEPTIVE ESTROGENS	G03C-001
Promestriene	34625	108	ANSM	NON-CONTRACEPTIVE ESTROGENS	G03C-001
Chlormadinone	78904	109	ANSM	NON-CONTRACEPTIVE PROGESTOGENS, COMBINED WITH AN ESTROGEN OR NOT	G03-003
Dydrogesterone	3706	109	ANSM	NON-CONTRACEPTIVE PROGESTOGENS, COMBINED WITH AN ESTROGEN OR NOT	G03-003
Hydroxyprogesterone	5542	109	ANSM	NON-CONTRACEPTIVE PROGESTOGENS, COMBINED WITH AN ESTROGEN OR NOT	G03-003
Lynestrenol	6529	109	ANSM	NON-CONTRACEPTIVE PROGESTOGENS, COMBINED WITH AN ESTROGEN OR NOT	G03-003
Medrogestone	6690	109	ANSM	NON-CONTRACEPTIVE PROGESTOGENS, COMBINED WITH AN ESTROGEN OR NOT	G03-003
Medroxyprogesterone	6691	109	ANSM	NON-CONTRACEPTIVE PROGESTOGENS, COMBINED WITH AN ESTROGEN OR NOT	G03-003
Nomegestrol	31930	109	ANSM	NON-CONTRACEPTIVE PROGESTOGENS, COMBINED WITH AN ESTROGEN OR NOT	G03-003
Norethisterone	7514	109	ANSM	NON-CONTRACEPTIVE PROGESTOGENS, COMBINED WITH AN ESTROGEN OR NOT	G03-003
Progesterone	8727	109	ANSM	NON-CONTRACEPTIVE PROGESTOGENS, COMBINED WITH AN ESTROGEN OR NOT	G03-003
Promegestone	8744	109	ANSM	NON-CONTRACEPTIVE PROGESTOGENS, COMBINED WITH AN ESTROGEN OR NOT	G03-003
Alcuronium	460	110	ANSM	NON-DEPOLARIZING CURARES	M03A-002
Atracurium	1218	110	ANSM	NON-DEPOLARIZING CURARES	M03A-002
Cisatracurium	319864	110	ANSM	NON-DEPOLARIZING CURARES	M03A-002
Pancuronium	7883	110	ANSM	NON-DEPOLARIZING CURARES	M03A-002
Rocuronium	68139	110	ANSM	NON-DEPOLARIZING CURARES	M03A-002
Vecuronium	71535	110	ANSM	NON-DEPOLARIZING CURARES	M03A-002
Aceclofenac	16689	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Mefenamic Acid	257844	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Niflumic Acid	7418	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Tiaprofenic acid	618442	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Alminoprofen	17387	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Celecoxib	140587	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Dexketoprofen trometamol	233386	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Diclofenac	3355	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Etodolac	24605	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Etoricoxib	307296	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Fenoprofen	4331	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Flurbiprofen	4502	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Ibuprofen	5640	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Indometacin	5781	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Ketoprofen	6142	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Meloxicam	41493	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Morniflumate	30225	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Nabumetone	31448	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Naproxen	7258	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Nimesulide	53694	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Parecoxib	279950	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Phenylbutazone	8160	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Piroxicam	8356	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Piroxicam-betadex		111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Rofecoxib	232158	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Sulindac		111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Tenoxicam	37790	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Valdecoxib	278567	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
Ombitasvir	1597371	112	ANSM	OMBITASVIR + PARITAPREVIR	OMPA
Paritaprevir	1597373	112	ANSM	OMBITASVIR + PARITAPREVIR	OMPA
Buprenorphine	1819	113	ANSM	OPIOIDS FOR REPLACEMENT THERAPY	N07BC
Methadone 	6813	113	ANSM	OPIOIDS FOR REPLACEMENT THERAPY	N07BC
Alfentanil 	480	114	ANSM	OPIOIDS	N0-R0
Buprenorphine	1819	114	ANSM	OPIOIDS	N0-R0
Codeine 	2670	114	ANSM	OPIOIDS	N0-R0
Dextromethorphane 	3289	114	ANSM	OPIOIDS	N0-R0
Dextromoramide	3290	114	ANSM	OPIOIDS	N0-R0
Dihydrocodeine	23088	114	ANSM	OPIOIDS	N0-R0
Ethylmorphine	4166	114	ANSM	OPIOIDS	N0-R0
Fentanyl	4337	114	ANSM	OPIOIDS	N0-R0
Hydromorphone 	3423	114	ANSM	OPIOIDS	N0-R0
Methadone 	6813	114	ANSM	OPIOIDS	N0-R0
Morphine	7052	114	ANSM	OPIOIDS	N0-R0
Nalbuphine	7238	114	ANSM	OPIOIDS	N0-R0
Nalorphine	7241	114	ANSM	OPIOIDS	N0-R0
Naloxone	7242	114	ANSM	OPIOIDS	N0-R0
Naltrexone	7243	114	ANSM	OPIOIDS	N0-R0
Noscapine	7533	114	ANSM	OPIOIDS	N0-R0
Oxycodone	7804	114	ANSM	OPIOIDS	N0-R0
Pentazocine 	8001	114	ANSM	OPIOIDS	N0-R0
Pethidine	6754	114	ANSM	OPIOIDS	N0-R0
Phenoperidine	8143	114	ANSM	OPIOIDS	N0-R0
Pholcodine	33431	114	ANSM	OPIOIDS	N0-R0
Remifentanil	703032	114	ANSM	OPIOIDS	N0-R0
Sufentanil	56795	114	ANSM	OPIOIDS	N0-R0
Tramadol	10689	114	ANSM	OPIOIDS	N0-R0
Acenocoumarol	154	115	ANSM	ORAL ANTICOAGULANTS	B01A-001
Apixaban	1364430	115	ANSM	ORAL ANTICOAGULANTS	B01A-001
Argatroban	15202	115	ANSM	ORAL ANTICOAGULANTS	B01A-001
Dabigatran	1037042	115	ANSM	ORAL ANTICOAGULANTS	B01A-001
Fluindione	50097	115	ANSM	ORAL ANTICOAGULANTS	B01A-001
Phenindione	8130	115	ANSM	ORAL ANTICOAGULANTS	B01A-001
Rivaroxaban	1114195	115	ANSM	ORAL ANTICOAGULANTS	B01A-001
Tioclomarol	163426	115	ANSM	ORAL ANTICOAGULANTS	B01A-001
Warfarin	11289	115	ANSM	ORAL ANTICOAGULANTS	B01A-001
Budesonide	19831	116	ANSM	OTHER CORTICOIDES, NOTABLY INHALED ONES	D07AC-001
Ciclesonide	274964	116	ANSM	OTHER CORTICOIDES, NOTABLY INHALED ONES	D07AC-001
Fluticasone	41126	116	ANSM	OTHER CORTICOIDES, NOTABLY INHALED ONES	D07AC-001
Mometasone	108118	116	ANSM	OTHER CORTICOIDES, NOTABLY INHALED ONES	D07AC-001
Amikacin 	641	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
Bumetanide	1808	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
Carboplatin	40048	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
Cisplatin	2555	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
Dibekacin 	3328	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
Furosemide	460	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
Gentamicin	142438	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
Isepamicin	51522	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
Kanamycin 	6099	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
Netilmicin	7337	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
Oxaliplatin	32592	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
Piretanide	33770	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
Streptomycin 	10109	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
Teicoplanin	57021	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
Tobramycin	10627	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
Torasemide	38413	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
Vancomycin	11124	117	ANSM	OTOTOXIC MEDICATIONS	J01GB-J01XA
nalmefene: 	31479	118	ANSM	PARTIAL AGONIST OPIOIDS	PARAG
naltrexone	7243	118	ANSM	PARTIAL AGONIST OPIOIDS	PARAG
Ertapenem 	325642	119	ANSM	PENEMS	J01DH
Imipenem	None	119	ANSM	PENEMS	J01DH
Meropenem	29561	119	ANSM	PENEMS	J01DH
Amoxicillin	723	120	ANSM	PENICILLINS	J01C
Ampicillin	733	120	ANSM	PENICILLINS	J01C
Bacampicillin	18687	120	ANSM	PENICILLINS	J01C
Benethamine-penicillin		120	ANSM	PENICILLINS	J01C
Benzylpenicillin	7980	120	ANSM	PENICILLINS	J01C
Cloxacillin	2625	120	ANSM	PENICILLINS	J01C
Dicloxacillin	3356	120	ANSM	PENICILLINS	J01C
Mezlocillin	6927	120	ANSM	PENICILLINS	J01C
Oxacillin	7773	120	ANSM	PENICILLINS	J01C
Phenoxymethylpenicillin	7984	120	ANSM	PENICILLINS	J01C
Piperacillin	8339	120	ANSM	PENICILLINS	J01C
Pivampicillin	8372	120	ANSM	PENICILLINS	J01C
Ticarcillin	10591	120	ANSM	PENICILLINS	J01C
Phenobarbital	8134	121	ANSM	PHENOBARBITAL (AND, BY EXTRAPOLATION, PRIMIDONE)	N03AA-001
Primidone	8691	121	ANSM	PHENOBARBITAL (AND, BY EXTRAPOLATION, PRIMIDONE)	N03AA-001
Phenytoin	8183	122	ANSM	PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB
Fosphenytoin	72236	122	ANSM	PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB
Abciximab (formerly called c 7e3b fab)	83929	123	ANSM	PLATELET AGGREGATION INHIBITORS	B01AC-001
Acetylsalicylic Acid	1191	123	ANSM	PLATELET AGGREGATION INHIBITORS	B01AC-001
Cilostazol	21107	123	ANSM	PLATELET AGGREGATION INHIBITORS	B01AC-001
Clopidogrel 	3296	123	ANSM	PLATELET AGGREGATION INHIBITORS	B01AC-001
Epoprostenol	8814	123	ANSM	PLATELET AGGREGATION INHIBITORS	B01AC-001
Eptifibatide	75635	123	ANSM	PLATELET AGGREGATION INHIBITORS	B01AC-001
Iloprost	40138	123	ANSM	PLATELET AGGREGATION INHIBITORS	B01AC-001
Iloprost trometamol		123	ANSM	PLATELET AGGREGATION INHIBITORS	B01AC-001
Prasugrel	613391	123	ANSM	PLATELET AGGREGATION INHIBITORS	B01AC-001
Ticagrelor	1116632	123	ANSM	PLATELET AGGREGATION INHIBITORS	B01AC-001
Ticlopidine	10594	123	ANSM	PLATELET AGGREGATION INHIBITORS	B01AC-001
Tirofiban	73137	123	ANSM	PLATELET AGGREGATION INHIBITORS	B01AC-001
Carboplatin	40048	124	ANSM	PLATINUM-BASED ANTINEOPLASTIC CANCER DRUGS	L01XA
Cisplatin	2555	124	ANSM	PLATINUM-BASED ANTINEOPLASTIC CANCER DRUGS	L01XA
Oxaliplatin	32592	124	ANSM	PLATINUM-BASED ANTINEOPLASTIC CANCER DRUGS	L01XA
Altizide	17599	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Amphotericin B 	732	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Bendroflumethiazide	1369	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Betamethasone		125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Bisacodyl	1596	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Boldo		125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Bourdaine		125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Bumetanide	1808	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Cascara	66869	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Cascara sagrada		125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Chlortalidone		125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Cicletanine	21914	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Clopamide	2603	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Cortisone	2878	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Cortivazol	21660	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Cyclothiazide	22033	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Dexamethasone 	3264	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Fludrocortisone	4452	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Furosemide	460	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Hydrochlorothiazide	5487	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Hydrocortisone	5492	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Indapamide	5764	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Methyclothiazide	6860	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Methylprednisolone 	6902	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Piretanide	33770	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Prednisolone 	8638	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Prednisone	8640	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Reglisse		125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Rhubarb		125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Ricin		125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Ricinus communis		125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Sene 		125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Sene of Khartoum (also called Sene of Alexandria)		125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Sene of India		125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Docusate sodium	71722	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Sodium picosulfate	33688	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Sodium ricinoleate		125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Tetracosactide	2890	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Torasemide	38413	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Triamcinolone	10759	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Xipamide	11371	125	ANSM	POTASSIUM LOWERING AGENTS	C03-001
Altizide	17599	126	ANSM	POTASSIUM LOWERING DIURETICS	C03
Bendroflumethiazide	1369	126	ANSM	POTASSIUM LOWERING DIURETICS	C03
Bumetanide	1808	126	ANSM	POTASSIUM LOWERING DIURETICS	C03
Chlortalidone	2409	126	ANSM	POTASSIUM LOWERING DIURETICS	C03
Cicletanine	21914	126	ANSM	POTASSIUM LOWERING DIURETICS	C03
Clopamide	2603	126	ANSM	POTASSIUM LOWERING DIURETICS	C03
Cyclothiazide	22033	126	ANSM	POTASSIUM LOWERING DIURETICS	C03
Furosemide	4603	126	ANSM	POTASSIUM LOWERING DIURETICS	C03
Hydrochlorothiazide	5487	126	ANSM	POTASSIUM LOWERING DIURETICS	C03
Indapamide	5764	126	ANSM	POTASSIUM LOWERING DIURETICS	C03
Methyclothiazide	6860	126	ANSM	POTASSIUM LOWERING DIURETICS	C03
Piretanide	33770	126	ANSM	POTASSIUM LOWERING DIURETICS	C03
Torasemide	38413	126	ANSM	POTASSIUM LOWERING DIURETICS	C03
Xipamide	11371	126	ANSM	POTASSIUM LOWERING DIURETICS	C03
Amiloride	644	127	ANSM	POTASSIUM SPARING DIURETICS (ALONE OR IN COMBINATION)	C0E-004
Potassium canrenoate	1981	127	ANSM	POTASSIUM SPARING DIURETICS (ALONE OR IN COMBINATION)	C0E-004
Eplerenone	298869	127	ANSM	POTASSIUM SPARING DIURETICS (ALONE OR IN COMBINATION)	C0E-004
Spironolactone	9997	127	ANSM	POTASSIUM SPARING DIURETICS (ALONE OR IN COMBINATION)	C0E-004
Triamterene	10763	127	ANSM	POTASSIUM SPARING DIURETICS (ALONE OR IN COMBINATION)	C0E-004
Cyproterone 	3014	128	ANSM	PROGESTIN CONTRACEPTIVES	G03-001
Desogestrel	22656	128	ANSM	PROGESTIN CONTRACEPTIVES	G03-001
Dienogest	22968	128	ANSM	PROGESTIN CONTRACEPTIVES	G03-001
Drospirenone 	840781	128	ANSM	PROGESTIN CONTRACEPTIVES	G03-001
Etonogestrel	14584	128	ANSM	PROGESTIN CONTRACEPTIVES	G03-001
Levonorgestrel	6373	128	ANSM	PROGESTIN CONTRACEPTIVES	G03-001
Lynestrenol	6529	128	ANSM	PROGESTIN CONTRACEPTIVES	G03-001
Medroxyprogesterone	6691	128	ANSM	PROGESTIN CONTRACEPTIVES	G03-001
Nomegestrol	31930	128	ANSM	PROGESTIN CONTRACEPTIVES	G03-001
Norelgestromin	326374	128	ANSM	PROGESTIN CONTRACEPTIVES	G03-001
Norethisterone	7514	128	ANSM	PROGESTIN CONTRACEPTIVES	G03-001
Norgestimate	31994	128	ANSM	PROGESTIN CONTRACEPTIVES	G03-001
Norgestrienone	7519	128	ANSM	PROGESTIN CONTRACEPTIVES	G03-001
Dexlansoprazole	816346	129	ANSM	PROTON PUMP INHIBITORS	A02BC-001
Esomeprazole	283742	129	ANSM	PROTON PUMP INHIBITORS	A02BC-001
Lansoprazole	17128	129	ANSM	PROTON PUMP INHIBITORS	A02BC-001
Omeprazole	7646	129	ANSM	PROTON PUMP INHIBITORS	A02BC-001
Pantoprazole	40790	129	ANSM	PROTON PUMP INHIBITORS	A02BC-001
Rabeprazole	114979	129	ANSM	PROTON PUMP INHIBITORS	A02BC-001
Acitretin 	16818	130	ANSM	RETINOIDS	D05-D10
Alitretinoin	81864	130	ANSM	RETINOIDS	D05-D10
Etretinate	4182	130	ANSM	RETINOIDS	D05-D10
Isotretinoin	6064	130	ANSM	RETINOIDS	D05-D10
Tretinoin	1429689	130	ANSM	RETINOIDS	D05-D10
Linezolid	190376	131	ANSM	REVERSIBLE MAOI-A, INCLUDING LINEZOLIDE AND METHYLENE BLUE	NO6AG-001
Methylthioninium chloride	6878	131	ANSM	REVERSIBLE MAOI-A, INCLUDING LINEZOLIDE AND METHYLENE BLUE	NO6AG-001
Moclobemide	30121	131	ANSM	REVERSIBLE MAOI-A, INCLUDING LINEZOLIDE AND METHYLENE BLUE	NO6AG-001
Amprenavir	228656	132	ANSM	RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002
Atazanavir	343047	132	ANSM	RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002
Darunavir	460132	132	ANSM	RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002
Fosamprenavir	358262	132	ANSM	RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002
Indinavir	114289	132	ANSM	RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002
Lopinavir	195088	132	ANSM	RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002
Ritonavir 	85762	132	ANSM	RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002
Saquinavir	83395	132	ANSM	RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002
Tipranavir	190548	132	ANSM	RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002
Sodium Oxybate	9899	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Acepromazine	155	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Aceprometazine	161203	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Agomelatine 	306718	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Alfentanil 	480	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Alimemazine	10825	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Alizapride	17311	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Allobarbital	516	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Alprazolam	596	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Amantadine	620	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Amisulpride	46303	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Amitriptyline	704	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Amobarbital	719	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Apomorphine	1043	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Aripiprazole	89013	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Avizafone		133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Azatadine	18600	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Azelastine	18603	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Baclofen	1292	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Barbital	1325	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Bromazepam	1749	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Bromocriptine 	1760	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Brompheniramine	1767	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Brotizolam	19790	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Buclizine	59636	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Buprenorphine	1819	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Butalbital	19860	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Butobarbital	19874	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Cabergoline	47579	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Camazepam	1950	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Captodiame	89812	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Carbinoxamine	20220	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Chlordiazepoxide 	2356	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Chlorphenamine	2400	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Chlorphenoxamine	20881	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Chlorproethazine	59860	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Chlorpromazine 	2403	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Clobazam 	21241	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Clocinizine	402583	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Clonazepam	2598	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Clonidine	2599	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Clorazepate	2353	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Clotiazepam	2622	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Cloxazolam	21311	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Clozapine 	2626	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Codeine 	2670	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Cyamemazine	21877	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Cyclizine	2977	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Cyclobarbital	2978	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Cyproheptadine 	3013	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Dapoxetine	69394	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Delorazepam		133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Dexchlorpheniramine	22697	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Dexmedetomidine	48937	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Dextromethorphane 	3289	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Dextromoramide	3290	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Diphenhydramine diacefylline 		133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Diazepam 	3322	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Dihydrocodeine	23088	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Dimenhydrinate	3444	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
e: Diphenhydramine	3498	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Doxepin	3638	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Doxylamine	3642	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Droperidol	3648	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Entacapone 	60307	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Estazolam	4077	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
Ethylmorphine	4166	133	ANSM	SEDATIVE MEDICATIONS	N04-N05-N06
