Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
421	ZINC	1431163					FLUOROQUINOLONES	J01MA-001	ANSM	552-ZINC.html	Decrease of the digestive absorption of the fluoroquinolones	Precaution for use	Take the zinc salts at a different time from the fluoroquinlones (more than 2 hours apart if possible).
422	ZINC	1431163			STRONTIUM	81638			ANSM	552-ZINC.html	Decease of the digestive absorption of the strontium	Precaution for use	Take the strontium at a different time from the zinc salts (more than two hours apart if possible).
423	ETRAVIRINE	475969			CLARITHROMYCIN	21212			ANSM	220-ETRAVIRINE.html	In the treatment of infections with Mycobacterium avium complex, risk of decrease of the effectiveness of the clarithromycin due to increase of its hepatic metabolism by the etravirine	Take into account	
424			ANTIARRHYTHMIC AGENTS	C01B-001			OTHER ANTIARRHYTHMIC AGENTS	C01B-001	ANSM	48-ANTIARRHYTHMIC-AGENTS.html	The combination of two antiarrhythmic agents is very delicate. In the majority of cases, it is contraindicated or not recommended.	Contraindication	Not recommended
425	ETORICOXIB	307296			ETHINYLESTRADIOL	4124			ANSM	219-ETORICOXIB.html	Increase of the concentrations of ethinylestradiol by the etoricoxib	Take into account	
426	AFATINIB	1430438			AMIODARONE	703			ANSM	15-AFATINIB.html	Increase of the plasma concentrations of afatinib by increase of its absorption by the amiodarone.	Precaution for use	It is recommended that the amiodarone be administered as great a distance from the afatanib as possible, preferably at an interval of 6 to 12 hours from the dose of afatinib.
427	AFATINIB	1430438					ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	15-AFATINIB.html	Decrease of the plasma concentrations of afatinib due to increase of its metabolisn by these substances	Precaution for use	Clinical monitoring during the administration of these substances together and 1 to 2 weeks after they are stopped.
428	AFATINIB	1430438			CICLOSPORIN	3008			ANSM	15-AFATINIB.html	Increase of the plasma concentrations of afatinib by increase of its absorption by the ciclosporin	Precaution for use	It is recommended that the ciclosporin be administered as great a distance from the afatanib as possible, preferably at an interval of 6 to 12 hours from the dose of afatinib.
429	AFATINIB	1430438			ERYTHROMYCIN	4053			ANSM	15-AFATINIB.html	Increase of the plasma concentrations of afatinib by increase of its absorption by the erythromycin.	Precaution for use	It is recommended that the erythromycin be administered as great a distance from the afatanib as possible, preferably at an interval of 6 to 12 hours from the dose of afatinib.
430	AFATINIB	1430438					RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	15-AFATINIB.html	Increase of the plasma concentrations of afatinib by increase of its absorption by the protease inhibiter.	Precaution for use	It is recommended that the protease inhibitor be administered as great a distance from the afatanib as possible, preferably at an interval of 6 to 12 hours from the dose of afatinib.
431	AFATINIB	1430438			ITRACONAZOLE	28031			ANSM	15-AFATINIB.html	Increase of the plasma concentrations of afatinib by increase of its absorption by the itraconazole.	Precaution for use	It is recommended that the itraconazole be administered as great a distance from the afatanib as possible, preferably at an interval of 6 to 12 hours from the dose of afatinib.
432	AFATINIB	1430438			KETOCONAZOLE	6135			ANSM	15-AFATINIB.html	Increase of the plasma concentrations of afatinib by increase of its absorption by the ketoconazole.	Precaution for use	It is recommended that the ketoconazole be administered as great a distance from the afatanib as possible, preferably at an interval of 6 to 12 hours from the dose of afatinib.
433	AFATINIB	1430438			PRIMIDONE	8691			ANSM	15-AFATINIB.html	Decrease of the plasma concentrations of the afatinib due to the increase of its metabolism by the primidone	Precaution for use	Clinical monitoring during the administration of these together and 1 to 2 weeks after they are stopped.
434	AFATINIB	1430438			RIFAMPICIN	9384			ANSM	15-AFATINIB.html	Decrease of the plasma concentrations of the afatinib due to increase of its metabolism by the rifampicin	Precaution for use	Clinical monitoring during the administration of these together and 1 to 2 weeks after they are stopped.
435	AFATINIB	1430438			VERAPAMIL	11170			ANSM	15-AFATINIB.html	Increase of the plasma concentrations of afatinib by increase of its absorption by the verapamil.	Precaution for use	It is recommended that the verapamil be administered as great a distance from the afatanib as possible, preferably at an interval of 6 to 12 hours from the dose of afatinib.
436			ATTENUATED LIVE VIRUS VACCINES	J07B-001	ABATACEPT	614391			ANSM	536-ATTENUATED-LIVE-VIRUS-VACCINES.html	Risk of general vaccine disease, possibly fatal	Not recommended	as well as during the 3 months following the end of the treatment
437			ATTENUATED LIVE VIRUS VACCINES	J07B-001			MONOCLONAL ANTIBODIES (EXCEPT ANTI-TNF ALPHA)	MONANT	ANSM	536-ATTENUATED-LIVE-VIRUS-VACCINES.html	Risk of general vaccine disease, possibly fatal.	Not recommended with	-- belimumab, blinatumomab, canakinumab, obinutuzumab, ofatumumab, rituximab, tocilizumab, ustekinumab
438			ATTENUATED LIVE VIRUS VACCINES	J07B-001			ANTI-TNF ALPHA	LO4AB	ANSM	536-ATTENUATED-LIVE-VIRUS-VACCINES.html	Risk of possibly fatal general vaccine disease	CONTRAINDICATION	And during the 3 months following the end of the treatment
439			ATTENUATED LIVE VIRUS VACCINES	J07B-001	BELATACEPT	1112973			ANSM	536-ATTENUATED-LIVE-VIRUS-VACCINES.html	Risk of general vaccine disease, possibly fatal	Not recommended	
440			ATTENUATED LIVE VIRUS VACCINES	J07B-001			CYTOTOXICS	L01	ANSM	536-ATTENUATED-LIVE-VIRUS-VACCINES.html	Risk of possibly fatal general vaccine disease	CONTRAINDICATION	--And during the 6 months following the end of the chemotherapy
441			ATTENUATED LIVE VIRUS VACCINES	J07B-001	DIMETHYL (FUMERATE OF)	1373478			ANSM	536-ATTENUATED-LIVE-VIRUS-VACCINES.html	Possible increase of the risk of infection	Take into account	
442			ATTENUATED LIVE VIRUS VACCINES	J07B-001			ANTI-LYMPHOCYTE GLOBULINS	L04AA0-001	ANSM	536-ATTENUATED-LIVE-VIRUS-VACCINES.html	Risk of possibly fatal general vaccine disease. This risk is increased in older patients already immunodepressed by the underlying disease.	Take into account	In particular, use an inactive vaccine when one exists (poliomyelitis).
443			ATTENUATED LIVE VIRUS VACCINES	J07B-001			GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001	ANSM	536-ATTENUATED-LIVE-VIRUS-VACCINES.html	With the exception of inhaled and local routes and for dosages greater than 10mg/day of prednisone equivalent (or >2mg/kg/day with children or >20 mg/day for children weighing more than 10 kg) for more than two weeks and for administration in "bolus" of the corticoids:risk of possibly fatal general vaccine disease.	CONTRAINDICATION	And during the 3 months following the end of the corticotherapy
444			ATTENUATED LIVE VIRUS VACCINES	J07B-001	HYDROXYCARBAMIDE	5552			ANSM	536-ATTENUATED-LIVE-VIRUS-VACCINES.html	In its indication for the patient with drepanocytosis, theoretic risk of general fatal vaccine disease.	Not recommended	Administering these medications together should only be considered if the benefits are estimated to be superior to this risk.
445			ATTENUATED LIVE VIRUS VACCINES	J07B-001			IMMUNOSUPPRESSANTS	L04A	ANSM	536-ATTENUATED-LIVE-VIRUS-VACCINES.html	Risk of possibly fatal general vaccine disease.	CONTRAINDICATION	And during the 3 months following the treatment
446			ATTENUATED LIVE VIRUS VACCINES	J07B-001	MYCOPHENOLATE MOFETIL				ANSM	536-ATTENUATED-LIVE-VIRUS-VACCINES.html	Risk of possibly fatal general vaccine disease.	CONTRAINDICATION	And during the 3 months following the end of the treatment.
447			ATTENUATED LIVE VIRUS VACCINES	J07B-001	MYCOPHENOLATE SODIUM	408142			ANSM	536-ATTENUATED-LIVE-VIRUS-VACCINES.html	Risk of possibly fatal general vaccine disease	CONTRAINDICATION	And during the 3 months after the end of the treatment.
448			ATTENUATED LIVE VIRUS VACCINES	J07B-001	TERIFLUNOMIDE	1310520			ANSM	536-ATTENUATED-LIVE-VIRUS-VACCINES.html	Risk of general vaccine disease, possibly fatal	Not recommended	
449			TRICYCLIC ANTIDEPRESSANTS	N06AA-001			ADRENALINE (ORAL-DENTAL OR SUB-CUTANEOUS)	A01AD	ANSM	56-TRICYCLIC-ANTIDEPRESSANTS.html	Serious ventricular arrhythmias due to increased cardiac sensitization.	Precaution for use	Limit the amount of adrenaline, for example: less than 0.1 mg of adrenalin in 10 minutes or 0.3 mg in an hour for an adult
450			TRICYCLIC ANTIDEPRESSANTS	N06AA-001	BACLOFEN	1292			ANSM	56-TRICYCLIC-ANTIDEPRESSANTS.html	Risk of increase of the muscular hypotonia.	Take into account	
451			TRICYCLIC ANTIDEPRESSANTS	N06AA-001			BETA-BLOCKING AGENTS IN HEART FAILURE	C07AB-003	ANSM	56-TRICYCLIC-ANTIDEPRESSANTS.html	Vasodilator effect and risk of hypotension, especially orthostatic (additive effect)	Take into account	
452			TRICYCLIC ANTIDEPRESSANTS	N06AA-001	CLONIDINE	2599			ANSM	56-TRICYCLIC-ANTIDEPRESSANTS.html	Described for desipramine, imipramine: inhibition of the antihypertensive effect of the clonidine (antagonism at the level of the adrenergic receptors)	Not recommended	
453			TRICYCLIC ANTIDEPRESSANTS	N06AA-001			SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)	N06AB	ANSM	56-TRICYCLIC-ANTIDEPRESSANTS.html	Increase of the plasma concentrations of the tricyclic antidepressant with risk of convulsions and increase of the undesirable effects	Precaution for use	Increased clinical monitoring and, if necessary, adjustment of the dosage
454			TRICYCLIC ANTIDEPRESSANTS	N06AA-001	ORLISTAT	37925			ANSM	56-TRICYCLIC-ANTIDEPRESSANTS.html	Risk of therapeutic failure in cases of concomitant treatment with orlistat	Take into account	
455			TRICYCLIC ANTIDEPRESSANTS	N06AA-001			ALPHA AND BETA SYMPATHOMIMETICS (IM AND IV ROUTES)	C01CA	ANSM	56-TRICYCLIC-ANTIDEPRESSANTS.html	Paroxysmal hypertension with the possibility of arrhythmia (inhibition of the entry of the sympathomimetic into the sympathic fiber)	Not recommended	
456	FLUOXETINE	4493			CARBAMAZEPINE	2002			ANSM	237-FLUOXETINE.html	Increase of the plasma concentrations of carbamazepine with signs of overdose	Precaution for use	Clinical monitoring, testing of the plasma concentrations of carbamazepine, and possible reduction of the dosage of the carbamazepine during the treatment with the serotoninergic antidepressant and after it is stopped.
457	FLUOXETINE	4493			MEQUITAZINE	29528			ANSM	237-FLUOXETINE.html	Risk of increase of the undesirable effects of the mequitazine, due to inhibition of its metabolism by the enzymatic inhibitor	Not recommended	
458	FLUOXETINE	4493			METOPROLOL	6918			ANSM	237-FLUOXETINE.html	Risk of increase of the undesirable effects of the metoprolol, especially with excessive bradycardia, due to inhibition of its metabolism by the fluoxetine.	Precaution for use	Increased clinical monitoring, if needed, adjustment of the dosage of themetoprolol during the length of the treatment with the fluoxetine and after it is stopped.
459	FLUOXETINE	4493			NEBIVOLOL	31555			ANSM	237-FLUOXETINE.html	Risk of increase of the undesirable effects of the nebivolol, especially with excessive bradycardia, due to inhibition of its metabolism by the antidepressant	Precaution for use	Increased clinical monitoring; if needed, adjustment of the dosage of the nebivolol during the length of the treatment with the antidepressant and after it is stopped.
460	FLUOXETINE	4493					PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	ANSM	237-FLUOXETINE.html	Increase of the plasma concentrations of phenytoin with signs of overdose, due to inhibition of the metabolism of the phenytoin	Precaution for use	Clinical monitoring and possibly testing of the plasma concentrations of phenytoin. If needed, adjustment of the dosage during the treatment with the fluoxetine and after it is stopped.
461	FLUOXETINE	4493			RISPERIDONE	35636			ANSM	237-FLUOXETINE.html	Increase of the active fraction of the risperidone due to decrease of its hepatic metabolism by the fluoxetine, with risk of increase of its undesirable effects	Precaution for use	Clinical monitoring, and, if needed, adjustment of the dosage of the risperidone.
462	FLUOXETINE	4493			TAMOXIFEN	10324			ANSM	237-FLUOXETINE.html	Reduction of the effectiveness of the tamoxifen, due to inhibition of the formation of its active metabolite by the fluoxetine.	Not recommended	
463	FLUOXETINE	4493			VORTIOXETINE	1455099			ANSM	237-FLUOXETINE.html	Risk of increase of the undesirable effects of the vortioxetine due to decrease of its hepatic metabolism	Precaution for use	Clinical monitoring and possible adjustment of the dosage of the vortioxetine during the treatment with fluoxetine and after it is stopped.
464	DAPOXETINE	69394					STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	158-DAPOXETINE.html	Risk of increase of the undesirable effects, especially of the vertigo or syncope type	CONTRAINDICATION	
465	DAPOXETINE	69394					MEDICATIONS AT THE ORIGIN OF ORTHOSTATIC HYPOTENSION	N05AA-001	ANSM	158-DAPOXETINE.html	Risk of increase of the undesirable effects, especially of the vertigo and fainting type	Nor recommended	-with the type 5 phosphodiesterase inhibitors
466	CLADRIBINE	44157			LAMIVUDINE	68244			ANSM	130-CLADRIBINE.html	Risk of decrease of the effectiveness of the cladribine by the lamivudine	Not recommended	
467	GLUCOSAMINE	4845					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	253-GLUCOSAMINE.html	Increase of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the Vitamin K Antagonist
468	VITAMIN A	11246					TETRACYCLINE ANTIBIOTICS	J01AA	ANSM	545-VITAMIN-A.html	In case of intake of 10,000 IU/day and more: risk of intracranial hypertension	CONTRAINDICATION	
469	VITAMIN A	11246					RETINOIDS	D05-D10	ANSM	545-VITAMIN-A.html	Risk of symptoms evocative of hypervitaminosis A	CONTRAINDICATION	
470	IVABRADINE	77417					ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	303-IVABRADINE.html	Risk of decrease of the effectiveness of the ivabradine, due to increase of its metabolism by the inducer.	Precaution for use	Clinical monitoring and adjustment of the dosage of the ivabradine during the administration of these substances together and after the inducer is stopped.
471	IVABRADINE	77417			AZITHROMYCIN	18631			ANSM	303-IVABRADINE.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes. In addition, increase of the plasma concentrations of the ivabradine due to decrease of its metabolism by the azithromycin	Precaution for use	Clinical monitoring and EKG during the administration of these substances together.
472	IVABRADINE	77417			DILTIAZEM	3443			ANSM	303-IVABRADINE.html	Increase of the plasma concentrations of the ivabradine and of its undesirable effects, especially cardiac ones (inhibition of its hepatic metabolism by the diltiazem), that add to the bradycardia inducing effects of these molecules	CONTRAINDICATION	
473	IVABRADINE	77417					STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	303-IVABRADINE.html	Increase of the plasma concentrations of the ivabradine and consequently of its undesirable effects (inhibition of its hepatic metabolism by the inhibitor).	CONTRAINDICATION	
474	IVABRADINE	77417			JOSAMYCIN	6084			ANSM	303-IVABRADINE.html	Increase of the plasma concentrations of the ivabradine and consequently of its undesirable effects (inhibition of its hepatic metabolism by the josamycin).	CONTRAINDICATION	
475	IVABRADINE	77417			ST JOHNS WORT	258326			ANSM	303-IVABRADINE.html	Risk of decrease of the effectiveness of the ivabradine, due to increase of its metabolism by the St Johns wort	Not recommended	
476	IVABRADINE	77417			GRAPEFRUIT (JUICE OR FRUIT)				ANSM	303-IVABRADINE.html	Increase of the plasma concentrations of the ivabradine and of its undesirable effects (inhibition of its intestinal metabolism by the grapefruit).	Not recommended	
477	IVABRADINE	77417			RIFAMPICIN	9384			ANSM	303-IVABRADINE.html	Risk of decrease of the effectiveness of the ivabradine, due to increase of its metabolism by the rifampicin	Precaution for use	Clinical monitoring and adjustment of the dosage of the ivabradine during the administration of the two substances together and after the rifampicin is stopped..
478	IVABRADINE	77417			VERAPAMIL	11170			ANSM	303-IVABRADINE.html	Increase of the plasma concentrations of the ivabradine and of its undesirable effects, especially cardiac ones (inhibition of its hepatic metabolism by the verapamil), that add to the bradycardia inducing effects of these molecules	CONTRAINDICATION	
