Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
790			IRREVERSIBLE MONOAMINE OXIDASE INHIBITORS (MAOI)	N06AF0	TRAMADOL	10689			ANSM	273-IRREVERSIBLE-MONOAMINE-OXIDASE-INHIBITORS-(MAOI).html	Risk of appearance of a serotonin syndrome: diarrhea, sweats, trembling, confusion, even coma	Contraindication	
791			IRREVERSIBLE MONOAMINE OXIDASE INHIBITORS (MAOI)	N06AF0			TRIPTANS METABOLIZED BY THE MAO	N02CC-002	ANSM	273-IRREVERSIBLE-MONOAMINE-OXIDASE-INHIBITORS-(MAOI).html	Risk of arterial hypertension, of constriction of the coronary arteries	Contraindication	
792			IRREVERSIBLE MONOAMINE OXIDASE INHIBITORS (MAOI)	N06AF0			TRIPTANS NOT METABOLIZED BY THE MAO	NO2CC-003	ANSM	273-IRREVERSIBLE-MONOAMINE-OXIDASE-INHIBITORS-(MAOI).html	Risk of arterial hypertension, of constriction of the coronary arteries	Not recommended	
793			ANTIPSYCHOTIC NEUROLEPTICS (EXCEPT CLOZAPINE)	N05A-001			ANTIPARKINSONIAN DOPAMINERGICS	N04B-001	ANSM	369-ANTIPSYCHOTIC-NEUROLEPTICS-(EXCEPT-CLOZAPINE).html	Reciprocal antagonism of the dopaminergic and the neuroleptics. The dopaminergic can cause or increase the psychotic disorders. When a treatment with neuroleptics is necessary for a Parkinsons patient treated with dopaminergics, these latter must be decreased progressively until they are stopped (their abrupt discontinuation exposes the patient to a risk of "neuroleptic malignant syndrome" (NMS)).	Not recommended	
794			ANTIPSYCHOTIC NEUROLEPTICS (EXCEPT CLOZAPINE)	N05A-001			DOPAMINERGICS, EXCEPT PARKINSON	G02CB-002	ANSM	369-ANTIPSYCHOTIC-NEUROLEPTICS-(EXCEPT-CLOZAPINE).html	Reciprocal antagonism of the dopamine agonist and the neuroleptics	Contraindication	
795			ANTIPSYCHOTIC NEUROLEPTICS (EXCEPT CLOZAPINE)	N05A-001	LEVODOPA	6375			ANSM	369-ANTIPSYCHOTIC-NEUROLEPTICS-(EXCEPT-CLOZAPINE).html	Reciprocal antagonism of the levodopa and the neuroleptics	Not recommended	With a parkinsons patient, use the minimum effective dose of each of the medications.
796	CARBAMAZEPINE	2002			GRAPEFRUIT JUICE				ANSM	108-CARBAMAZEPINE.html	Increase of the plasma concentrations of carbamazepine, with risk of overdose, due to inhibition of its metabolism by the grapefruit juice	Not recommended	
797	CARBAMAZEPINE	2002			ACETAZOLAMIDE	167			ANSM	108-CARBAMAZEPINE.html	Increase of the plasma concentrations of carbamazepine with signs of overdose.	Precaution for use	Clinical monitoring, and, if needed, testing of the plasma concentrations of carbamazepine and possible reduction of its dosage
798	CARBAMAZEPINE	2002			CIMETIDINE	2541			ANSM	108-CARBAMAZEPINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: at the beginning of treatment, increase of the plasma concentrations of carbamazepine due to inhibition of its hepatic metabolism by the cimetidine	Precaution for use	Clinical monitoring and possible reduction of the dosage of the carbamazepine, especially during the first days of treatment with the cimetidine
799	CARBAMAZEPINE	2002			CLARITHROMYCIN	21212			ANSM	108-CARBAMAZEPINE.html	Increase of the plasma concentrations of carbamazepine with signs of overdose, due to inhibition of its hepatic metabolism	Precaution for use	Clinical monitoring and possible reduction of the dosage of the carbamazepine.
800	CARBAMAZEPINE	2002			CLONAZEPAM	2598			ANSM	108-CARBAMAZEPINE.html	Increase of the plasma concentrations of the active metabolite of the carbamazepine. In addition, decrease of the plasma concentrations of the clonazepam due to increase of its hepatic metabolism by the carbamazepine	Precaution for use	Clinincal monitoring, plasma dosages, and possible adjustment of the dosages of the two anticonvulsants
801	CARBAMAZEPINE	2002			CLOZAPINE	2626			ANSM	108-CARBAMAZEPINE.html	Risk of increase of the serious hematological effects	Not recommended	
802	CARBAMAZEPINE	2002			DANAZOL	3102			ANSM	108-CARBAMAZEPINE.html	Increase of the plasma concentrations of carbamazepine, with signs of overdose	Precaution for use	Clinical monitoring and possible reduction of the dosage of the carbamazepine.
803	CARBAMAZEPINE	2002			DIGOXIN	3407			ANSM	108-CARBAMAZEPINE.html	Increase of the plasma concentrations of carbamazepine and decrease of the digoxinemia	Precaution for use	Exercise caution in the interpretation of the plasma concentrations.
804	CARBAMAZEPINE	2002					POTASSIUM LOWERING DIURETICS	C03	ANSM	108-CARBAMAZEPINE.html	Risk of symptomatic hyponatremia	Precaution for use	Clinical monitoring and laboratory tests. If possible, use another class of diuretics.
805	CARBAMAZEPINE	2002			ERYTHROMYCIN	4053			ANSM	108-CARBAMAZEPINE.html	Increase of the plasma concentrations of carbamazepine with signs of overdose, due to inhibition of its hepatic metabolism	Not recommended	It is possible to use other macrolides (except spiramycin) whose interference on the clinical level is currently considered minimal or nonexistent. However, in cases of Legionnaires' disease, erythromycin is still the antibiotic of choice; clinical monitoring with testing of plasma concentrations of carbamazepine is thus preferable in this specialized environment.
806	CARBAMAZEPINE	2002			ETHOSUXIMIDE	4135			ANSM	108-CARBAMAZEPINE.html	Decrease of the plasma concentrations of ethosuximide	Precaution for use	Clinical monitoring, plasma dosage of the ethosuximide and possible increase of its dosage.
807	CARBAMAZEPINE	2002			FELBAMATE	24812			ANSM	108-CARBAMAZEPINE.html	Increase of the plasma concentrations of the active metabolite of the carbamazepine. In addition, decrease of the plasma concentrations of felbamate due to increase of its hepatic metabolism by the carbamazepine	Precaution for use	Clinical monitoring, plasma dosages, and possible adjustment of the dosages of the two anticonvulsants.
808	CARBAMAZEPINE	2002			FLUCONAZOLE	4450			ANSM	108-CARBAMAZEPINE.html	For doses of fluconazole >=200 mg per day: possible increase of the undesirable effects of the carbamazepine	Precaution for use	Adjust the dosage of carbamazepine, during the antifungal treatmentand after it is stopped.
809	CARBAMAZEPINE	2002			FLUOXETINE	4493			ANSM	108-CARBAMAZEPINE.html	Increase of the plasma concentrations of carbamazepine with signs of overdose	Precaution for use	Clinical monitoring, testing of the plasma concentrations of carbamazepine, and possible reduction of the dosage of the carbamazepine during the treatment with the serotoninergic antidepressant and after it is stopped.
810	CARBAMAZEPINE	2002			FLUVOXAMINE	42355			ANSM	108-CARBAMAZEPINE.html	Increase of the plasma concentrations of carbamazepine with signs of overdose	Precaution for use	Clinical monitoring, testing of the plasma concentrations of carbamazepine, and possible reduction of the dosage of the carbamazepine during the treatment with the serotoninergic antidepressant and after it is stopped.
811	CARBAMAZEPINE	2002			HALOPERIDOL	5093			ANSM	108-CARBAMAZEPINE.html	Risk of decrease of the plasma concentrations of the haloperidol and of its therapeutic effectiveness, due to increase of its hepatic metabolism by the carbamazepine	Precaution for use	Clinical monitoring and, if needed, adjustment of the dosage during the treatment with the carbamazepine and after it is stopped.
812	CARBAMAZEPINE	2002			ISONIAZID	6038			ANSM	108-CARBAMAZEPINE.html	Increase of the plasma concentrations of carbamazepine with signs of overdose due to inhibition of its hepatic metabolism	Not recommended	
813	CARBAMAZEPINE	2002			JOSAMYCIN	6084			ANSM	108-CARBAMAZEPINE.html	Increase of the plasma concentrations of carbamazepine with signs of overdose, due to decrease of its hepatic metabolism	Precaution for use	Clinical monitoring and. if needed, plasma dosage and possible reduction of the dosage of the carbamazepine.
814	CARBAMAZEPINE	2002			LAMOTRIGINE	28439			ANSM	108-CARBAMAZEPINE.html	Risk of increase of the neurological effects (vertigo, ataxia, diplopia) of the carbamazepine when the lamotrigine is introduced	Precaution for use	Clinical monitoring and possible reduction of the dosage of the carbamazepine.
815	CARBAMAZEPINE	2002			LITHIUM	6448			ANSM	108-CARBAMAZEPINE.html	Risk of neurotoxicity manifesting as disorders of the cerebellum, confusion, drowsiness, ataxia. These disorders are reversible when the treatment with lithium is stopped.	Not recommended	
816	CARBAMAZEPINE	2002			ST JOHNS WORT	258326			ANSM	108-CARBAMAZEPINE.html	Risk of decrease of the plasma concentrations and of the effectiveness of the carbamazepine	Not recommended	
817	CARBAMAZEPINE	2002			OLANZAPINE	61381			ANSM	108-CARBAMAZEPINE.html	Risk of decrease of the plasma concentrations of the olanzapine and of its therapeutic effectiveness, due to increase of its hepatic metabolism by the carbamazepine	Precaution for use	Clinical monitoring, and if needed, adjustment of the dosage of the olanzapine.
818	CARBAMAZEPINE	2002			PAROXETINE	32937			ANSM	108-CARBAMAZEPINE.html	Increase of the plasma concentrations of carbamazepine with signs of overdose	Precaution for use	Clinical monitoring, testing of the plasma concentrations of carbamazepine and possible reduction of the dosage of the carbamazepine during the treatment with the serotoninergic antidepressant and after it is stopped.
819	CARBAMAZEPINE	2002					PHENOBARBITAL (AND, BY EXTRAPOLATION, PRIMIDONE)	N03AA-001	ANSM	108-CARBAMAZEPINE.html	Progressive decrease of the plasma concentrations of carbamazepine and of its active metabolite without apparent modification of its anticonvulsive effectiveness	Take into account	Use prudence with respect to the interpretation of the plasma concentrations.
820	CARBAMAZEPINE	2002					PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	ANSM	108-CARBAMAZEPINE.html	Reciprocal reduction of the plasma concentrations (increase of the metabolism without apparent modification of the anticonvulsive effectiveness)	Take into account	Use prudence in the interpretation of the plasma concentrations.
821	CARBAMAZEPINE	2002			RIFAMPICIN	9384			ANSM	108-CARBAMAZEPINE.html	Decrease of the plasma concentrations and of the effectiveness of the carbamazepine due to increase of its hepatic metabolism by the rifampicin	Precaution for use	Clinical monitoring, testing of the plasma concentrations, and adjustment of the dosage of the carbamazepine during the treatment with the refampicin and after it is stopped.
822	CARBAMAZEPINE	2002			RISPERIDONE	35636			ANSM	108-CARBAMAZEPINE.html	Risk of decrease of the active fraction of the risperidone and of its therapeutic effectiveness due to increase of its hepatic metabolism by the carbamazepine	Precaution for use	Clinical monitoring, and, if needed, adjustment of the dosage of the risperidone.
823	CARBAMAZEPINE	2002			SIMVASTATIN	36567			ANSM	108-CARBAMAZEPINE.html	Large decrease of the plasma concentrations of simvastatin, due to increase of its hepatic metabolism	Not recommended	
824	CARBAMAZEPINE	2002			TOPIRAMATE	38404			ANSM	108-CARBAMAZEPINE.html	Decrease of the concentrations of the topiramate with risk of lower effectiveness, due to increase of its hepatic metabolism by the carbamazepine	Precaution for use	Clinical monitoring, and if needed, adjustment of the dosage of the topiramate during the treatment with the carbamazepine and after it is stopped.
825	CARBAMAZEPINE	2002					VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0	ANSM	108-CARBAMAZEPINE.html	Increase of the plasma concentrations of the active metabolite of the carbamazepine with signs of overdose. In addition, decrease of the plasma concentrations of valproic acid due to increase of its hepatic metabolism by the carbamazepine	Precaution for use	Clinical monitoring, plasma dosages, and adjustment of the dosage of the two anticonvulsants.
826			OTHER CORTICOIDES, NOTABLY INHALED ONES	D07AC-001			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	80-OTHER-CORTICOIDES,-NOTABLY -INHALED-ONES.html	In case of prolonged use by oral or inhaled route: increase of the plasma concentrations of the corticoid due to decrease of its hepatic metabolism by the protease inhibitor, with risk of appearance of Cushing's syndrome, even adrenal insufficiency	Take into account	
827			OTHER CORTICOIDES, NOTABLY INHALED ONES	D07AC-001	ITRACONAZOLE	28031			ANSM	80-OTHER-CORTICOIDES,-NOTABLY -INHALED-ONES.html	In case of prolonged use by oral or inhaled route: increase of the plasma concentrations of the corticoid due to decrease of its hepatic metabolism by the itraconazole, with risk of appearance of Cushing's syndrome, even adrenal insufficiency	Take into account	
828			OTHER CORTICOIDES, NOTABLY INHALED ONES	D07AC-001	KETOCONAZOLE	6135			ANSM	80-OTHER-CORTICOIDES,-NOTABLY -INHALED-ONES.html	In case of prolonged use by oral or inhaled route: increase of the plasma concentrations of the corticoid due to decrease of its hepatic metabolism by the ketoconazole, with risk of appearance of Cushing's syndrome, even adrenal insufficiency	Take into account	
829			OTHER CORTICOIDES, NOTABLY INHALED ONES	D07AC-001	VORICONAZOLE	121243			ANSM	80-OTHER-CORTICOIDES,-NOTABLY -INHALED-ONES.html	In case of prolonged use by oral or inhaled route: increase of the plasma concentrations of the corticoid due to decrease of its hepatic metabolism by the voriconazole, with risk of appearance of Cushing's syndrome, even adrenal insufficiency	Take into account	
830	IDELALISIB	1544460					ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	271-IDELALISIB.html	Decrease of the plasma concentratioins of idelalisib due to increase of its hepatic metabolism by the anticonvulsant enzymatic inducer	Not recommended	
831	IDELALISIB	1544460					STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	271-IDELALISIB.html	Increase of the plasma concentrations of idelalisib due to decrease of its hepatic metabolism by the inhibitor	Take into account	
832	IDELALISIB	1544460			ST JOHNS WORT	258326			ANSM	271-IDELALISIB.html	Risk of large decrease of the plasma concentrations of idelalisib due to increase of its hepatic metabolism by the St Johns wort	Not recommended	
833	IDELALISIB	1544460			RIFAMPICIN	9384			ANSM	271-IDELALISIB.html	Decease of the plasma concentrations of idelalisib due to increase of its hepatic metabolism by the inducer.	Not recommended	
834	IDELALISIB	1544460					SUBSTRATES AT RISK OF CYP3A4	L01N01	ANSM	271-IDELALISIB.html	Increase of the plasma concentrations of the substrate due to decrease of its hepatic metabolism by the idelalisib.	Not recommended	
835	NIFEDIPINE	7417			CICLOSPORIN	3008			ANSM	373-NIFEDIPINE.html	Risk of addition of undesirable effects of the gum disorders type	Not recommended	Use another dihydropyridine
836	NIFEDIPINE	7417			CIMETIDINE	2541			ANSM	373-NIFEDIPINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the hypotensive effect of the nifedipine due to inhibition of its hepatic metabolism by the cimetidine	Precaution for use	Increased clinical monitoring: adjust the dosage of the nifedipine during the treatment with the cimetidine and after it is stopped.
837	NIFEDIPINE	7417			DILTIAZEM	3443			ANSM	373-NIFEDIPINE.html	Large increase of the concentrations of nefedipine due to decrease of its hepatic metabolism by the diltiazem, with risk of severe hypotension	Contraindication	
838	ETHINYLESTRADIOL	4124			DASABUVIR	1597381			ANSM	213-ETHINYLESTRADIOL.html	Increase of the hepatotoxicity	Contraindication	
839	ETHINYLESTRADIOL	4124			ETORICOXIB	307296			ANSM	213-ETHINYLESTRADIOL.html	Increase of the concentrations of ethinylestradiol by the etoricoxib	Take into account	
840	ETHINYLESTRADIOL	4124					OMBITASVIR + PARITAPREVIR	OMPA	ANSM	213-ETHINYLESTRADIOL.html	Increase of the hepatotoxicity.	Contraindication	
841	ABIRATERONE	1100072					ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	2-ABIRATERONE.html	Significant decrease of the plasma concentrations of the abiraterone, with risk of lower effectiveness	Not recommended	
842	ABIRATERONE	1100072			FLECAINIDE	4441			ANSM	2-ABIRATERONE.html	Risk of increase of the undesirable effects of the flecainide, due to decrease of its hepatic metabolism by the abiratarone.	Precautions for use	Clinical monitoring. If needed, adjustment of the dosage of the flecainide during the treatment with the abiraterone
843	ABIRATERONE	1100072			METOPROLOL	6918			ANSM	2-ABIRATERONE.html	With the patient having heart failure, risk of increase of the undesirable effects of the metoprolol, due to decrease of its hepatic metabolism by the abiraterone.	Precautions for use	Clinical monitoring. If needed, adjustment of the dosage of the metopolol during the treatment with the abiraterone
844	ABIRATERONE	1100072			PROPAFENONE	8754			ANSM	2-ABIRATERONE.html	Risk of increase of the undesirable effects of the propafenone, due to decrease of its hepatic metabolism by the abiraterone	Precautions for use	Clinical monitoring. If needed, adjustment of the dosage of the propafenone during the treatment with the abiraterone
