Drug 1 Name	Drug 2 Name	Summary	Description
Peg-IFN alfa	Epoetin alfa	Coadministration has not been studied but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely.	(See Summary)
Peg-IFN alfa	Eprosartan	Coadministration has not been studied, but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely as eprosartan is largely excreted in bile and urine as unchanged drug.	(See Summary)
Peg-IFN alfa	Ergometrine (ergonovine)	Not Available	Not Available
Peg-IFN alfa	Ergotamine	Not Available	Not Available
Peg-IFN alfa	Erlotinib	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Erlotinib is a substrate for CYP3A4 and P-gp.	(See Summary)
Peg-IFN alfa	Ertapenem	Not Available	Not Available
Peg-IFN alfa	Erythromycin	Not Available	Not Available
Peg-IFN alfa	Escitalopram	Not Available	Not Available
Peg-IFN alfa	Eslicarbazepine	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely	(See Summary)
Peg-IFN alfa	Esomeprazole	Not Available	Not Available
Peg-IFN alfa	Estazolam	Not Available	Not Available
Peg-IFN alfa	Estradiol	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Estradiol is metabolized by CYPs 3A4 and 1A2, and is glucuronidated.	(See Summary)
Peg-IFN alfa	Estramustine	Coadministration has not been studied but based on metabolism and clearance, a clinically significant interaction is unlikely. Estramustine is dephosphorylated and minimal data show it not to undergo any form of CYP metabolism.	(See Summary)
Peg-IFN alfa	Etanercept	Coadministration has not been studied but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely. However, there have been reports of worsening of hepatitis C in patients receiving etanercept.  Use with caution and monitor closely for worsening HCV.	(See Summary)
Peg-IFN alfa	Ethambutol	Not Available	Not Available
Peg-IFN alfa	Ethinylestradiol	Not Available	Not Available
Peg-IFN alfa	Ethosuximide	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as ethosuximide is metabolised by CYP3A4.	(See Summary)
Peg-IFN alfa	Etoposide	Coadministration has not been studied but based on metabolism and clearance, a clinically significant interaction is unlikely. Etoposide is mainly metabolised by CYP3A4 and UGT1A1.	(See Summary)
Peg-IFN alfa	Etoricoxib	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as etoricoxib is metabolised by CYP3A4.	(See Summary)
Peg-IFN alfa	Etravirine	Not Available	Not Available
Peg-IFN alfa	Everolimus	Coadministration has not been studied but based on metabolism and clearance, a clinically significant pharmacokinetic interaction is unlikely.	(See Summary)
Peg-IFN alfa	Exemestane	Coadministration has not been studied but based on metabolism and clearance, a clinically significant interaction is unlikely as exemestane is metabolised by CYP3A4.	(See Summary)
Peg-IFN alfa	Exenatide	Coadministration with exenatide has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as exenatide is eliminated via glomerular filtration.	(See Summary)
Peg-IFN alfa	Ezetimibe	Coadministration has not been studied, but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely. Note, use of ezetemibe is not recommended in moderate to severe hepatic dysfunction.	(See Summary)
Peg-IFN alfa	Famotidine	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely	(See Summary)
Peg-IFN alfa	Felodipine	Not Available	Not Available
Peg-IFN alfa	Fenofibrate	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as fenofibrate is metabolised by multiple enzyme pathways (esterases, UGT2B7 and UGT1A1). Note, fenofibrate is contraindicated in severe hepatic disease in its European SPC, and its US Prescribing Information contraindicates it in active liver disease.	(See Summary)
Peg-IFN alfa	Fentanyl	Not Available	Not Available
Peg-IFN alfa	Fexofenadine	Coadministration has not been studied, but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely.	(See Summary)
Peg-IFN alfa	Filgrastim	Not Available	Not Available
Peg-IFN alfa	Finasteride	Coadministration has not been studied, but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely.	(See Summary)
Peg-IFN alfa	Fingolimod	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Fingolimod is metabolised mainly by CYP4F2 and is unlikely to interact with substrates of CYP enzymes or the main transporter proteins.	(See Summary)
Peg-IFN alfa	Fish oils	Coadministration has not been studied, but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely.	(See Summary)
Peg-IFN alfa	Flecainide	Caution should be used when administering peginterferon alfa with flecainide as the therapeutic effect of flecainide may be decreased.	Caution should be used when administering peginterferon alfa-2b with medicines metabolised by CYP2D6 and CYP2C8/9, especially those with narrow therapeutic window, such as warfarin and phenytoin (CYP2C9) and flecainide (CYP2D6).ViraferonPeg Summary of product Characteristics, Schering-Plough Ltd, May 2010.When administering PegIntron with medications metabolized by CYP2C8/9 (e.g., warfarin and phenytoin) or CYP2D6 (e.g., flecainide), the therapeutic effect of these substrates may be decreased.Pegintron US Prescribing Information, Schering Corporation, January 2010.
Peg-IFN alfa	Flibanserin	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Flibanserin is primarily metabolized by CYP3A4 and to a lesser extent by CYP2C19.	(See Summary)
Peg-IFN alfa	Flucloxacillin	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Flucloxacillin is mainly eliminated renally, partly by glomerular filtration and partly by active secretion via OAT1. 	(See Summary)
Peg-IFN alfa	Fluconazole	Not Available	Not Available
Peg-IFN alfa	Flucytosine	Not Available	Not Available
Peg-IFN alfa	Fludarabine	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Fludarabine phosphate is rapidly hydrolyzed (non-CYP mediated) to 2F-ara-A, the principal metabolite, which is then eliminated renally.	(See Summary)
Peg-IFN alfa	Fludrocortisone	Coadministration has not been studied but based on metabolism and clearance, a clinically significant pharmacokinetic interaction is unlikely.	(See Summary)
Peg-IFN alfa	Fluindione	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Fluinidone is metabolised by CYP2C9 (major) and CYP1A2 (minor).	(See Summary)
Peg-IFN alfa	Flunisolide	Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as flunisolide is metabolized primarily by CYP3A4.	(See Summary)
Peg-IFN alfa	Fluoxetine	Not Available	Not Available
Peg-IFN alfa	Flupentixol	Coadministration has not been studied, but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely. Both interferon and flupentixol can cause neutropenia and thrombocytopaenia and close monitoring is required if coadministered.	(See Summary)
Peg-IFN alfa	Fluphenazine	Coadministration has not been studied, but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely.	(See Summary)
Peg-IFN alfa	Flurazepam	Not Available	Not Available
Peg-IFN alfa	Flurbiprofen	Coadministration has not been studied but based on metabolism and clearance, a clinically significant pharmacokinetic interaction is unlikely.	(See Summary)
Peg-IFN alfa	Fluticasone	Not Available	Not Available
Peg-IFN alfa	Fluvastatin	Coadministration has not been studied, but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely. Note, use of fluvastatin in active liver disease is contraindicated.	(See Summary)
Peg-IFN alfa	Fluvoxamine	Not Available	Not Available
Peg-IFN alfa	Folic acid	Coadministration has not been studied, but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely.	(See Summary)
Peg-IFN alfa	Fondaparinux	Coadministration has not been studied, but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely.	(See Summary)
